date,product_id,category,list_price,discount_pct,final_price,units_sold,revenue,channel,stock_available,restocked,stockout_flag,warehouse,competitor_avg_price,competitor_min_price,day_of_week,is_weekend,is_holiday,holiday_name,is_festival_season,festival_name,is_promotional_event,promotional_event_name,market_demand_index,inflation_rate_pct,consumer_confidence_index
2025-08-05,P1054,Sports & Outdoors,164.67,19.2,133.05,46,6120.3,Website,196,False,False,WH-North,252.62,239.21,Tuesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-06,P1054,Sports & Outdoors,164.67,19.2,133.05,66,8781.3,Marketplace-B,130,False,False,WH-South,252.62,239.21,Wednesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-07,P1054,Sports & Outdoors,164.67,19.2,133.05,51,6785.55,Mobile App,79,False,False,WH-Central,252.62,239.21,Thursday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-08,P1054,Sports & Outdoors,164.67,13.3,142.77,44,6281.88,Website,365,True,False,WH-West,252.62,239.21,Friday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-09,P1054,Sports & Outdoors,164.67,19.2,133.05,56,7450.8,Website,309,False,False,WH-South,252.62,239.21,Saturday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-10,P1054,Sports & Outdoors,164.67,19.2,133.05,60,7983.0,Marketplace-B,249,False,False,WH-East,252.62,239.21,Sunday,True,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-11,P1054,Sports & Outdoors,164.67,19.2,133.05,67,8914.35,Marketplace-B,182,False,False,WH-East,253.71,228.38,Monday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-12,P1054,Sports & Outdoors,164.67,15.7,138.82,70,9717.4,Marketplace-A,112,False,False,WH-North,253.71,228.38,Tuesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-13,P1054,Sports & Outdoors,164.67,15.7,138.82,56,7773.92,Retail Store,56,False,False,WH-North,253.71,228.38,Wednesday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-14,P1054,Sports & Outdoors,164.67,15.7,138.82,70,9717.4,Marketplace-B,588,True,False,WH-East,253.71,228.38,Thursday,False,False,,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-15,P1054,Sports & Outdoors,164.67,15.2,139.64,73,10193.72,Mobile App,515,False,False,WH-East,253.71,228.38,Friday,False,True,Independence Day,True,Raksha Bandhan,False,,89.9,5.8,90.6
2025-08-16,P1054,Sports & Outdoors,164.67,0.0,164.67,23,3787.41,Website,492,False,False,WH-West,253.71,228.38,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-17,P1054,Sports & Outdoors,164.67,0.0,164.67,17,2799.39,Mobile App,475,False,False,WH-North,253.71,228.38,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-18,P1054,Sports & Outdoors,164.67,0.0,164.67,23,3787.41,Retail Store,452,False,False,WH-South,250.5,227.98,Monday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-19,P1054,Sports & Outdoors,164.67,0.0,164.67,22,3622.74,Retail Store,430,False,False,WH-East,250.5,227.98,Tuesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-20,P1054,Sports & Outdoors,164.67,0.0,164.67,22,3622.74,Retail Store,408,False,False,WH-East,250.5,227.98,Wednesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-21,P1054,Sports & Outdoors,164.67,0.0,164.67,40,6586.8,Website,368,False,False,WH-East,250.5,227.98,Thursday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-22,P1054,Sports & Outdoors,164.67,0.0,164.67,25,4116.75,Marketplace-B,343,False,False,WH-Central,250.5,227.98,Friday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-23,P1054,Sports & Outdoors,164.67,0.0,164.67,12,1976.04,Retail Store,331,False,False,WH-North,250.5,227.98,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-24,P1054,Sports & Outdoors,164.67,0.0,164.67,28,4610.76,Mobile App,303,False,False,WH-North,250.5,227.98,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-25,P1054,Sports & Outdoors,164.67,0.0,164.67,21,3458.07,Mobile App,282,False,False,WH-South,254.34,236.45,Monday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-26,P1054,Sports & Outdoors,164.67,8.1,151.33,35,5296.55,Website,247,False,False,WH-North,254.34,236.45,Tuesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-27,P1054,Sports & Outdoors,164.67,8.1,151.33,22,3329.26,Mobile App,225,False,False,WH-Central,254.34,236.45,Wednesday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-28,P1054,Sports & Outdoors,164.67,8.1,151.33,24,3631.92,Mobile App,201,False,False,WH-North,254.34,236.45,Thursday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-29,P1054,Sports & Outdoors,164.67,0.0,164.67,26,4281.42,Mobile App,175,False,False,WH-South,254.34,236.45,Friday,False,False,,False,,False,,89.9,5.8,90.6
2025-08-30,P1054,Sports & Outdoors,164.67,0.0,164.67,22,3622.74,Mobile App,153,False,False,WH-East,254.34,236.45,Saturday,True,False,,False,,False,,89.9,5.8,90.6
2025-08-31,P1054,Sports & Outdoors,164.67,0.0,164.67,24,3952.08,Marketplace-B,129,False,False,WH-West,254.34,236.45,Sunday,True,False,,False,,False,,89.9,5.8,90.6
2025-09-01,P1054,Sports & Outdoors,164.67,0.0,164.67,31,5104.77,Marketplace-B,98,False,False,WH-Central,254.87,231.8,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-02,P1054,Sports & Outdoors,164.67,0.0,164.67,29,4775.43,Retail Store,69,False,False,WH-North,254.87,231.8,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-03,P1054,Sports & Outdoors,164.67,0.0,164.67,27,4446.09,Marketplace-A,710,True,False,WH-North,254.87,231.8,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-04,P1054,Sports & Outdoors,164.67,0.0,164.67,21,3458.07,Retail Store,689,False,False,WH-North,254.87,231.8,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-05,P1054,Sports & Outdoors,164.67,0.0,164.67,18,2964.06,Website,671,False,False,WH-West,254.87,231.8,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-06,P1054,Sports & Outdoors,164.67,0.0,164.67,22,3622.74,Retail Store,649,False,False,WH-North,254.87,231.8,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-07,P1054,Sports & Outdoors,164.67,0.0,164.67,28,4610.76,Marketplace-B,621,False,False,WH-Central,254.87,231.8,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-08,P1054,Sports & Outdoors,164.67,0.0,164.67,35,5763.45,Marketplace-A,586,False,False,WH-East,249.5,228.01,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-09,P1054,Sports & Outdoors,164.67,0.0,164.67,24,3952.08,Marketplace-A,562,False,False,WH-Central,249.5,228.01,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-10,P1054,Sports & Outdoors,164.67,0.0,164.67,21,3458.07,Marketplace-B,541,False,False,WH-Central,249.5,228.01,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-11,P1054,Sports & Outdoors,164.67,0.0,164.67,25,4116.75,Retail Store,516,False,False,WH-North,249.5,228.01,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-12,P1054,Sports & Outdoors,164.67,0.0,164.67,24,3952.08,Mobile App,492,False,False,WH-East,249.5,228.01,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-13,P1054,Sports & Outdoors,164.67,0.0,164.67,13,2140.71,Retail Store,479,False,False,WH-South,249.5,228.01,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-14,P1054,Sports & Outdoors,164.67,0.0,164.67,13,2140.71,Marketplace-A,466,False,False,WH-West,249.5,228.01,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-15,P1054,Sports & Outdoors,164.67,0.0,164.67,25,4116.75,Website,441,False,False,WH-North,257.65,234.07,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-16,P1054,Sports & Outdoors,164.67,0.0,164.67,25,4116.75,Marketplace-A,416,False,False,WH-South,257.65,234.07,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-17,P1054,Sports & Outdoors,164.67,0.0,164.67,32,5269.44,Marketplace-A,384,False,False,WH-East,257.65,234.07,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-18,P1054,Sports & Outdoors,164.67,0.0,164.67,24,3952.08,Website,360,False,False,WH-Central,257.65,234.07,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-19,P1054,Sports & Outdoors,164.67,0.0,164.67,25,4116.75,Marketplace-B,335,False,False,WH-West,257.65,234.07,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-20,P1054,Sports & Outdoors,164.67,0.0,164.67,27,4446.09,Retail Store,308,False,False,WH-South,257.65,234.07,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-21,P1054,Sports & Outdoors,164.67,0.0,164.67,16,2634.72,Mobile App,292,False,False,WH-South,257.65,234.07,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-22,P1054,Sports & Outdoors,164.67,0.0,164.67,15,2470.05,Marketplace-B,277,False,False,WH-North,253.62,231.99,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-23,P1054,Sports & Outdoors,164.67,0.0,164.67,20,3293.4,Retail Store,257,False,False,WH-West,253.62,231.99,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-24,P1054,Sports & Outdoors,164.67,0.0,164.67,24,3952.08,Retail Store,233,False,False,WH-Central,253.62,231.99,Wednesday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-25,P1054,Sports & Outdoors,164.67,0.0,164.67,23,3787.41,Marketplace-B,210,False,False,WH-East,253.62,231.99,Thursday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-26,P1054,Sports & Outdoors,164.67,0.0,164.67,27,4446.09,Mobile App,183,False,False,WH-East,253.62,231.99,Friday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-27,P1054,Sports & Outdoors,164.67,0.0,164.67,26,4281.42,Website,157,False,False,WH-North,253.62,231.99,Saturday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-28,P1054,Sports & Outdoors,164.67,0.0,164.67,19,3128.73,Marketplace-A,138,False,False,WH-North,253.62,231.99,Sunday,True,False,,False,,False,,89.2,6.13,94.5
2025-09-29,P1054,Sports & Outdoors,164.67,0.0,164.67,21,3458.07,Mobile App,117,False,False,WH-North,253.8,223.26,Monday,False,False,,False,,False,,89.2,6.13,94.5
2025-09-30,P1054,Sports & Outdoors,164.67,0.0,164.67,29,4775.43,Marketplace-B,88,False,False,WH-Central,253.8,223.26,Tuesday,False,False,,False,,False,,89.2,6.13,94.5
2025-10-01,P1054,Sports & Outdoors,164.67,0.0,164.67,22,3622.74,Mobile App,66,False,False,WH-Central,253.8,223.26,Wednesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-02,P1054,Sports & Outdoors,164.67,0.0,164.67,34,5598.78,Website,584,True,False,WH-South,253.8,223.26,Thursday,False,True,Gandhi Jayanti,False,,False,,82.9,4.85,105.5
2025-10-03,P1054,Sports & Outdoors,164.67,0.0,164.67,26,4281.42,Marketplace-B,558,False,False,WH-Central,253.8,223.26,Friday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-04,P1054,Sports & Outdoors,164.67,0.0,164.67,21,3458.07,Mobile App,537,False,False,WH-Central,253.8,223.26,Saturday,True,False,,False,,False,,82.9,4.85,105.5
2025-10-05,P1054,Sports & Outdoors,164.67,20.1,131.57,40,5262.8,Retail Store,497,False,False,WH-East,253.8,223.26,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-06,P1054,Sports & Outdoors,164.67,18.4,134.37,48,6449.76,Marketplace-A,449,False,False,WH-North,248.24,231.19,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-07,P1054,Sports & Outdoors,164.67,22.8,127.13,63,8009.19,Marketplace-B,386,False,False,WH-North,248.24,231.19,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-08,P1054,Sports & Outdoors,164.67,22.8,127.13,66,8390.58,Retail Store,320,False,False,WH-East,248.24,231.19,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-09,P1054,Sports & Outdoors,164.67,22.8,127.13,63,8009.19,Marketplace-A,257,False,False,WH-West,248.24,231.19,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-10,P1054,Sports & Outdoors,154.35,10.6,137.99,48,6623.52,Marketplace-A,209,False,False,WH-South,248.24,231.19,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-11,P1054,Sports & Outdoors,154.35,10.6,137.99,47,6485.53,Retail Store,162,False,False,WH-East,248.24,231.19,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-12,P1054,Sports & Outdoors,154.35,15.2,130.89,65,8507.85,Mobile App,97,False,False,WH-Central,248.24,231.19,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-13,P1054,Sports & Outdoors,154.35,15.2,130.89,70,9162.3,Marketplace-A,464,True,False,WH-South,255.39,233.22,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-14,P1054,Sports & Outdoors,154.35,15.2,130.89,62,8115.18,Mobile App,402,False,False,WH-North,255.39,233.22,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-15,P1054,Sports & Outdoors,154.35,12.7,134.75,54,7276.5,Marketplace-B,348,False,False,WH-South,255.39,233.22,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-16,P1054,Sports & Outdoors,154.35,11.3,136.91,43,5887.13,Website,305,False,False,WH-North,255.39,233.22,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-17,P1054,Sports & Outdoors,154.35,11.3,136.91,41,5613.31,Retail Store,264,False,False,WH-West,255.39,233.22,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-18,P1054,Sports & Outdoors,154.35,11.3,136.91,49,6708.59,Marketplace-A,215,False,False,WH-Central,255.39,233.22,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-19,P1054,Sports & Outdoors,154.35,16.7,128.57,46,5914.22,Retail Store,169,False,False,WH-North,255.39,233.22,Sunday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-20,P1054,Sports & Outdoors,154.35,16.7,128.57,69,8871.33,Website,100,False,False,WH-West,252.37,228.23,Monday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-21,P1054,Sports & Outdoors,154.35,16.7,128.57,56,7199.92,Marketplace-A,684,True,False,WH-Central,252.37,228.23,Tuesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-22,P1054,Sports & Outdoors,154.35,20.2,123.17,74,9114.58,Retail Store,610,False,False,WH-East,252.37,228.23,Wednesday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-23,P1054,Sports & Outdoors,154.35,20.2,123.17,70,8621.9,Mobile App,540,False,False,WH-West,252.37,228.23,Thursday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-24,P1054,Sports & Outdoors,154.35,20.2,123.17,64,7882.88,Marketplace-B,476,False,False,WH-North,252.37,228.23,Friday,False,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-25,P1054,Sports & Outdoors,154.35,21.3,121.47,56,6802.32,Marketplace-B,420,False,False,WH-South,252.37,228.23,Saturday,True,False,,True,Diwali Season,False,,82.9,4.85,105.5
2025-10-26,P1054,Sports & Outdoors,154.35,0.0,154.35,27,4167.45,Mobile App,393,False,False,WH-South,252.37,228.23,Sunday,True,False,,False,,False,,82.9,4.85,105.5
2025-10-27,P1054,Sports & Outdoors,154.35,0.0,154.35,33,5093.55,Website,360,False,False,WH-South,262.24,238.39,Monday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-28,P1054,Sports & Outdoors,154.35,0.0,154.35,21,3241.35,Website,339,False,False,WH-South,262.24,238.39,Tuesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-29,P1054,Sports & Outdoors,154.35,0.0,154.35,24,3704.4,Mobile App,315,False,False,WH-South,262.24,238.39,Wednesday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-30,P1054,Sports & Outdoors,154.35,0.0,154.35,34,5247.9,Website,281,False,False,WH-Central,262.24,238.39,Thursday,False,False,,False,,False,,82.9,4.85,105.5
2025-10-31,P1054,Sports & Outdoors,154.35,0.0,154.35,19,2932.65,Retail Store,262,False,False,WH-North,262.24,238.39,Friday,False,False,,False,,False,,82.9,4.85,105.5
2025-11-01,P1054,Sports & Outdoors,154.35,0.0,154.35,20,3087.0,Website,242,False,False,WH-North,262.24,238.39,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-02,P1054,Sports & Outdoors,154.35,0.0,154.35,24,3704.4,Mobile App,218,False,False,WH-Central,262.24,238.39,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-03,P1054,Sports & Outdoors,154.35,0.0,154.35,27,4167.45,Retail Store,191,False,False,WH-West,252.58,231.28,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-04,P1054,Sports & Outdoors,154.35,0.0,154.35,29,4476.15,Mobile App,162,False,False,WH-East,252.58,231.28,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-05,P1054,Sports & Outdoors,154.35,0.0,154.35,22,3395.7,Marketplace-B,140,False,False,WH-North,252.58,231.28,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-06,P1054,Sports & Outdoors,154.35,0.0,154.35,26,4013.1,Website,114,False,False,WH-West,252.58,231.28,Thursday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-07,P1054,Sports & Outdoors,154.35,0.0,154.35,26,4013.1,Marketplace-A,88,False,False,WH-East,252.58,231.28,Friday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-08,P1054,Sports & Outdoors,154.35,0.0,154.35,25,3858.75,Retail Store,63,False,False,WH-South,252.58,231.28,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-09,P1054,Sports & Outdoors,154.35,0.0,154.35,23,3550.05,Marketplace-A,401,True,False,WH-North,252.58,231.28,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-10,P1054,Sports & Outdoors,154.35,0.0,154.35,18,2778.3,Website,383,False,False,WH-North,259.0,230.02,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-11,P1054,Sports & Outdoors,154.35,0.0,154.35,30,4630.5,Retail Store,353,False,False,WH-South,259.0,230.02,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-12,P1054,Sports & Outdoors,154.35,0.0,154.35,27,4167.45,Marketplace-B,326,False,False,WH-North,259.0,230.02,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-13,P1054,Sports & Outdoors,154.35,0.0,154.35,26,4013.1,Retail Store,300,False,False,WH-West,259.0,230.02,Thursday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-14,P1054,Sports & Outdoors,154.35,0.0,154.35,27,4167.45,Marketplace-A,273,False,False,WH-South,259.0,230.02,Friday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-15,P1054,Sports & Outdoors,154.35,0.0,154.35,18,2778.3,Marketplace-B,255,False,False,WH-South,259.0,230.02,Saturday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-16,P1054,Sports & Outdoors,154.35,0.0,154.35,29,4476.15,Mobile App,226,False,False,WH-East,259.0,230.02,Sunday,True,False,,False,,False,,98.9,6.1,103.7
2025-11-17,P1054,Sports & Outdoors,154.35,0.0,154.35,26,4013.1,Mobile App,200,False,False,WH-South,259.0,232.88,Monday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-18,P1054,Sports & Outdoors,154.35,0.0,154.35,20,3087.0,Retail Store,180,False,False,WH-South,259.0,232.88,Tuesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-19,P1054,Sports & Outdoors,154.35,0.0,154.35,24,3704.4,Website,156,False,False,WH-North,259.0,232.88,Wednesday,False,False,,False,,False,,98.9,6.1,103.7
2025-11-20,P1054,Sports & Outdoors,154.35,0.0,154.35,40,6174.0,Retail Store,116,False,False,WH-East,259.0,232.88,Thursday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-21,P1054,Sports & Outdoors,154.35,0.0,154.35,41,6328.35,Retail Store,75,False,False,WH-East,259.0,232.88,Friday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-22,P1054,Sports & Outdoors,154.35,23.0,118.85,41,4872.85,Website,691,True,False,WH-West,259.0,232.88,Saturday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-23,P1054,Sports & Outdoors,154.35,23.0,118.85,66,7844.1,Marketplace-B,625,False,False,WH-Central,259.0,232.88,Sunday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-24,P1054,Sports & Outdoors,154.35,24.6,116.38,54,6284.52,Marketplace-B,571,False,False,WH-North,252.66,229.33,Monday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-25,P1054,Sports & Outdoors,154.35,30.1,107.89,68,7336.52,Mobile App,503,False,False,WH-East,252.66,229.33,Tuesday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-26,P1054,Sports & Outdoors,154.35,22.1,120.24,63,7575.12,Retail Store,440,False,False,WH-Central,252.66,229.33,Wednesday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-27,P1054,Sports & Outdoors,154.35,22.1,120.24,48,5771.52,Marketplace-B,392,False,False,WH-Central,252.66,229.33,Thursday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-28,P1054,Sports & Outdoors,154.35,30.7,106.96,59,6310.64,Website,333,False,False,WH-East,252.66,229.33,Friday,False,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-29,P1054,Sports & Outdoors,154.35,30.7,106.96,73,7808.08,Retail Store,260,False,False,WH-East,252.66,229.33,Saturday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-11-30,P1054,Sports & Outdoors,154.35,30.7,106.96,72,7701.12,Marketplace-A,188,False,False,WH-East,252.66,229.33,Sunday,True,False,,False,,True,Black Friday / Cyber Monday,98.9,6.1,103.7
2025-12-01,P1054,Sports & Outdoors,154.35,0.0,154.35,20,3087.0,Marketplace-A,168,False,False,WH-North,257.2,230.39,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-02,P1054,Sports & Outdoors,154.35,0.0,154.35,40,6174.0,Mobile App,128,False,False,WH-West,257.2,230.39,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-03,P1054,Sports & Outdoors,154.35,0.0,154.35,37,5710.95,Marketplace-A,91,False,False,WH-North,257.2,230.39,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-04,P1054,Sports & Outdoors,154.35,0.0,154.35,13,2006.55,Marketplace-B,78,False,False,WH-Central,257.2,230.39,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-05,P1054,Sports & Outdoors,154.35,0.0,154.35,23,3550.05,Retail Store,55,False,False,WH-North,257.2,230.39,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-06,P1054,Sports & Outdoors,154.35,14.7,131.66,31,4081.46,Website,356,True,False,WH-North,257.2,230.39,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-07,P1054,Sports & Outdoors,154.35,0.0,154.35,20,3087.0,Retail Store,336,False,False,WH-South,257.2,230.39,Sunday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-08,P1054,Sports & Outdoors,154.35,0.0,154.35,26,4013.1,Marketplace-A,310,False,False,WH-Central,261.9,230.64,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-09,P1054,Sports & Outdoors,154.35,0.0,154.35,27,4167.45,Mobile App,283,False,False,WH-North,261.9,230.64,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-10,P1054,Sports & Outdoors,163.01,9.5,147.52,27,3983.04,Website,256,False,False,WH-South,261.9,230.64,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-11,P1054,Sports & Outdoors,163.01,9.5,147.52,32,4720.64,Retail Store,224,False,False,WH-West,261.9,230.64,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-12,P1054,Sports & Outdoors,163.01,9.5,147.52,26,3835.52,Website,198,False,False,WH-North,261.9,230.64,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-13,P1054,Sports & Outdoors,163.01,0.0,163.01,28,4564.28,Marketplace-B,170,False,False,WH-East,261.9,230.64,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-14,P1054,Sports & Outdoors,163.01,0.0,163.01,24,3912.24,Marketplace-A,146,False,False,WH-West,261.9,230.64,Sunday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-15,P1054,Sports & Outdoors,163.01,0.0,163.01,19,3097.19,Mobile App,127,False,False,WH-South,244.76,219.63,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-16,P1054,Sports & Outdoors,163.01,0.0,163.01,24,3912.24,Mobile App,103,False,False,WH-Central,244.76,219.63,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-17,P1054,Sports & Outdoors,163.01,0.0,163.01,21,3423.21,Marketplace-B,82,False,False,WH-North,244.76,219.63,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-18,P1054,Sports & Outdoors,163.01,0.0,163.01,25,4075.25,Retail Store,57,False,False,WH-North,244.76,219.63,Thursday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-19,P1054,Sports & Outdoors,163.01,0.0,163.01,19,3097.19,Website,542,True,False,WH-East,244.76,219.63,Friday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-20,P1054,Sports & Outdoors,163.01,0.0,163.01,23,3749.23,Retail Store,519,False,False,WH-South,244.76,219.63,Saturday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-21,P1054,Sports & Outdoors,163.01,0.0,163.01,28,4564.28,Website,491,False,False,WH-North,244.76,219.63,Sunday,True,False,,False,,False,,95.3,4.66,98.2
2025-12-22,P1054,Sports & Outdoors,163.01,0.0,163.01,30,4890.3,Retail Store,461,False,False,WH-West,257.86,232.14,Monday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-23,P1054,Sports & Outdoors,163.01,0.0,163.01,20,3260.2,Marketplace-A,441,False,False,WH-Central,257.86,232.14,Tuesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-24,P1054,Sports & Outdoors,163.01,0.0,163.01,25,4075.25,Mobile App,416,False,False,WH-North,257.86,232.14,Wednesday,False,False,,False,,False,,95.3,4.66,98.2
2025-12-25,P1054,Sports & Outdoors,163.01,0.0,163.01,38,6194.38,Mobile App,378,False,False,WH-North,257.86,232.14,Thursday,False,True,Christmas,False,,False,,95.3,4.66,98.2
2025-12-26,P1054,Sports & Outdoors,163.01,0.0,163.01,19,3097.19,Retail Store,359,False,False,WH-South,257.86,232.14,Friday,False,False,,False,,False,,95.3,4.66,98.2
