event_id,session_id,order_id,timestamp,customer_id,customer_segment,product_id,category,event_type,device,channel,price_shown,quantity,total_amount,payment_method
70956,S70955,,2025-08-14 13:36:00,C100925,New,P1059,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,30.23,,,
70957,S70955,O70955,2025-08-14 13:39:00,C100925,New,P1059,Travel & Hospitality,purchase,tablet,Marketplace-A,30.23,1.0,30.23,COD
70958,S70958,,2025-08-14 14:29:00,C102342,New,P1046,Sports & Outdoors,view,desktop,Marketplace-A,189.79,,,
70959,S70958,,2025-08-14 14:32:00,C102342,New,P1046,Sports & Outdoors,add_to_cart,mobile,Marketplace-A,189.79,,,
70960,S70960,,2025-08-14 12:48:00,C102080,New,P1066,Travel & Hospitality,view,mobile,Website,369.94,,,
70961,S70961,,2025-08-14 12:46:00,C102834,VIP,P1026,Home & Kitchen,view,desktop,Marketplace-B,289.46,,,
70962,S70961,,2025-08-14 12:49:00,C102834,VIP,P1026,Home & Kitchen,add_to_cart,tablet,Marketplace-B,289.46,,,
70963,S70963,,2025-08-14 17:16:00,C103820,Loyal,P1017,Fashion,view,mobile,Website,258.23,,,
70964,S70964,,2025-08-14 11:55:00,C103719,Loyal,P1016,Fashion,view,desktop,Marketplace-B,272.15,,,
70965,S70965,,2025-08-14 09:05:00,C101447,Returning,P1038,Beauty & Personal Care,view,mobile,Website,110.64,,,
70966,S70965,,2025-08-14 09:08:00,C101447,Returning,P1038,Beauty & Personal Care,add_to_cart,tablet,Website,110.64,,,
70967,S70967,,2025-08-14 09:51:00,C102209,Returning,P1041,Beauty & Personal Care,view,tablet,Retail Store,6.41,,,
70968,S70968,,2025-08-14 09:54:00,C101596,New,P1051,Sports & Outdoors,view,mobile,Retail Store,154.43,,,
70969,S70968,,2025-08-14 09:57:00,C101596,New,P1051,Sports & Outdoors,add_to_cart,desktop,Retail Store,154.43,,,
70970,S70970,,2025-08-14 08:53:00,C101701,Loyal,P1056,Travel & Hospitality,view,mobile,Retail Store,32.14,,,
70971,S70971,,2025-08-14 21:56:00,C100808,New,P1056,Travel & Hospitality,view,tablet,Retail Store,32.14,,,
70972,S70972,,2025-08-14 05:05:00,C103306,Loyal,P1055,Sports & Outdoors,view,desktop,Marketplace-B,409.86,,,
70973,S70973,,2025-08-14 07:02:00,C101645,Returning,P1049,Sports & Outdoors,view,tablet,Marketplace-B,570.88,,,
70974,S70974,,2025-08-14 20:43:00,C103548,New,P1004,Electronics,view,tablet,Marketplace-A,146.63,,,
70975,S70975,,2025-08-14 02:35:00,C101663,Returning,P1064,Travel & Hospitality,view,tablet,Marketplace-A,271.46,,,
70976,S70975,,2025-08-14 02:38:00,C101663,Returning,P1064,Travel & Hospitality,add_to_cart,tablet,Marketplace-A,271.46,,,
70977,S70977,,2025-08-14 13:36:00,C103287,New,P1062,Travel & Hospitality,view,desktop,Marketplace-B,350.75,,,
70978,S70977,,2025-08-14 13:39:00,C103287,New,P1062,Travel & Hospitality,add_to_cart,mobile,Marketplace-B,350.75,,,
70979,S70979,,2025-08-14 12:12:00,C103469,New,P1038,Beauty & Personal Care,view,tablet,Website,110.64,,,
70980,S70980,,2025-08-14 13:48:00,C103850,Loyal,P1004,Electronics,view,mobile,Marketplace-A,146.63,,,
70981,S70981,,2025-08-14 00:53:00,C101323,Returning,P1042,Beauty & Personal Care,view,tablet,Marketplace-A,477.9,,,
70982,S70982,,2025-08-14 20:33:00,C100182,New,P1060,Travel & Hospitality,view,tablet,Marketplace-A,187.38,,,
70983,S70982,,2025-08-14 20:36:00,C100182,New,P1060,Travel & Hospitality,add_to_cart,mobile,Marketplace-A,187.38,,,
70984,S70982,O70982,2025-08-14 20:39:00,C100182,New,P1060,Travel & Hospitality,purchase,desktop,Marketplace-A,187.38,1.0,187.38,Debit Card
70985,S70985,,2025-08-14 05:04:00,C100947,Returning,P1009,Electronics,view,desktop,Marketplace-A,318.83,,,
70986,S70986,,2025-08-14 18:00:00,C102605,Returning,P1064,Travel & Hospitality,view,mobile,Marketplace-A,271.46,,,
70987,S70987,,2025-08-14 07:34:00,C100765,Loyal,P1048,Sports & Outdoors,view,desktop,Retail Store,520.8,,,
70988,S70988,,2025-08-14 01:57:00,C103821,New,P1049,Sports & Outdoors,view,desktop,Marketplace-B,570.88,,,
70989,S70989,,2025-08-14 02:53:00,C103105,New,P1055,Sports & Outdoors,view,desktop,Marketplace-B,409.86,,,
70990,S70989,,2025-08-14 02:56:00,C103105,New,P1055,Sports & Outdoors,add_to_cart,mobile,Marketplace-B,409.86,,,
70991,S70991,,2025-08-14 03:18:00,C103423,New,P1024,Home & Kitchen,view,desktop,Marketplace-B,44.82,,,
70992,S70992,,2025-08-14 18:48:00,C102369,Returning,P1025,Home & Kitchen,view,desktop,Marketplace-A,227.04,,,
70993,S70992,,2025-08-14 18:51:00,C102369,Returning,P1025,Home & Kitchen,add_to_cart,tablet,Marketplace-A,227.04,,,
70994,S70992,O70992,2025-08-14 18:54:00,C102369,Returning,P1025,Home & Kitchen,purchase,desktop,Marketplace-A,227.04,1.0,227.04,UPI
70995,S70995,,2025-08-14 13:41:00,C102585,VIP,P1018,Fashion,view,desktop,Retail Store,458.37,,,
70996,S70996,,2025-08-14 08:51:00,C103502,Returning,P1045,Sports & Outdoors,view,mobile,Marketplace-A,307.43,,,
70997,S70996,,2025-08-14 08:54:00,C103502,Returning,P1045,Sports & Outdoors,add_to_cart,mobile,Marketplace-A,307.43,,,
70998,S70996,O70996,2025-08-14 08:57:00,C103502,Returning,P1045,Sports & Outdoors,purchase,mobile,Marketplace-A,307.43,1.0,307.43,Wallet
70999,S70999,,2025-08-14 09:10:00,C102210,New,P1000,Electronics,view,tablet,Mobile App,223.67,,,
71000,S71000,,2025-08-14 12:05:00,C101884,New,P1062,Travel & Hospitality,view,tablet,Marketplace-B,350.75,,,
71001,S71001,,2025-08-14 16:30:00,C100233,VIP,P1019,Fashion,view,mobile,Retail Store,246.9,,,
71002,S71001,,2025-08-14 16:33:00,C100233,VIP,P1019,Fashion,add_to_cart,desktop,Retail Store,246.9,,,
71003,S71003,,2025-08-14 19:43:00,C101069,Loyal,P1046,Sports & Outdoors,view,mobile,Marketplace-A,189.79,,,
71004,S71003,,2025-08-14 19:46:00,C101069,Loyal,P1046,Sports & Outdoors,add_to_cart,tablet,Marketplace-A,189.79,,,
71005,S71005,,2025-08-14 22:22:00,C101626,New,P1050,Sports & Outdoors,view,desktop,Marketplace-B,113.31,,,
71006,S71005,,2025-08-14 22:25:00,C101626,New,P1050,Sports & Outdoors,add_to_cart,mobile,Marketplace-B,113.31,,,
71007,S71007,,2025-08-14 06:04:00,C102122,New,P1042,Beauty & Personal Care,view,desktop,Marketplace-A,477.9,,,
71008,S71007,,2025-08-14 06:07:00,C102122,New,P1042,Beauty & Personal Care,add_to_cart,desktop,Marketplace-A,477.9,,,
71009,S71009,,2025-08-14 10:04:00,C101943,New,P1065,Travel & Hospitality,view,mobile,Retail Store,90.57,,,
71010,S71009,,2025-08-14 10:07:00,C101943,New,P1065,Travel & Hospitality,add_to_cart,mobile,Retail Store,90.57,,,
71011,S71011,,2025-08-14 02:02:00,C100256,Loyal,P1060,Travel & Hospitality,view,mobile,Marketplace-A,187.38,,,
71012,S71012,,2025-08-14 02:46:00,C100415,Returning,P1067,Travel & Hospitality,view,tablet,Marketplace-A,36.0,,,
71013,S71013,,2025-08-14 05:01:00,C102756,Returning,P1024,Home & Kitchen,view,desktop,Marketplace-B,44.82,,,
71014,S71014,,2025-08-14 05:35:00,C100800,New,P1038,Beauty & Personal Care,view,desktop,Website,110.64,,,
71015,S71014,,2025-08-14 05:38:00,C100800,New,P1038,Beauty & Personal Care,add_to_cart,mobile,Website,110.64,,,
71016,S71014,O71014,2025-08-14 05:41:00,C100800,New,P1038,Beauty & Personal Care,purchase,desktop,Website,110.64,2.0,221.28,UPI
71017,S71017,,2025-08-14 14:01:00,C100553,VIP,P1034,Beauty & Personal Care,view,tablet,Website,213.88,,,
71018,S71018,,2025-08-14 00:29:00,C100403,Returning,P1015,Fashion,view,tablet,Mobile App,325.24,,,
71019,S71018,,2025-08-14 00:32:00,C100403,Returning,P1015,Fashion,add_to_cart,desktop,Mobile App,325.24,,,
71020,S71020,,2025-08-14 03:53:00,C100875,Returning,P1019,Fashion,view,mobile,Retail Store,246.9,,,
71021,S71021,,2025-08-14 15:41:00,C100067,Returning,P1023,Home & Kitchen,view,desktop,Mobile App,305.16,,,
71022,S71022,,2025-08-14 22:12:00,C101320,New,P1066,Travel & Hospitality,view,desktop,Website,369.94,,,
71023,S71023,,2025-08-14 21:36:00,C101681,Loyal,P1057,Travel & Hospitality,view,desktop,Marketplace-B,200.52,,,
71024,S71024,,2025-08-14 05:04:00,C102643,VIP,P1051,Sports & Outdoors,view,tablet,Retail Store,154.43,,,
71025,S71024,,2025-08-14 05:07:00,C102643,VIP,P1051,Sports & Outdoors,add_to_cart,tablet,Retail Store,154.43,,,
71026,S71026,,2025-08-14 11:48:00,C101615,Returning,P1063,Travel & Hospitality,view,desktop,Retail Store,265.19,,,
71027,S71027,,2025-08-14 02:53:00,C102538,Returning,P1006,Electronics,view,mobile,Mobile App,255.66,,,
71028,S71028,,2025-08-14 05:33:00,C103469,New,P1055,Sports & Outdoors,view,tablet,Marketplace-B,409.86,,,
71029,S71029,,2025-08-14 01:01:00,C103033,Returning,P1057,Travel & Hospitality,view,desktop,Marketplace-B,200.52,,,
71030,S71030,,2025-08-14 17:10:00,C101314,Returning,P1004,Electronics,view,desktop,Marketplace-A,146.63,,,
71031,S71031,,2025-08-14 00:54:00,C101659,Returning,P1044,Sports & Outdoors,view,desktop,Marketplace-A,282.16,,,
71032,S71031,,2025-08-14 00:57:00,C101659,Returning,P1044,Sports & Outdoors,add_to_cart,desktop,Marketplace-A,282.16,,,
71033,S71033,,2025-08-14 08:19:00,C100665,New,P1039,Beauty & Personal Care,view,tablet,Retail Store,375.89,,,
71034,S71034,,2025-08-14 08:24:00,C101128,Returning,P1065,Travel & Hospitality,view,desktop,Retail Store,90.57,,,
71035,S71035,,2025-08-14 15:04:00,C101518,New,P1039,Beauty & Personal Care,view,desktop,Retail Store,375.89,,,
71036,S71035,,2025-08-14 15:07:00,C101518,New,P1039,Beauty & Personal Care,add_to_cart,tablet,Retail Store,375.89,,,
71037,S71037,,2025-08-14 08:58:00,C100581,Returning,P1047,Sports & Outdoors,view,tablet,Marketplace-A,267.94,,,
71038,S71038,,2025-08-14 06:13:00,C100169,New,P1067,Travel & Hospitality,view,desktop,Marketplace-A,36.0,,,
71039,S71038,,2025-08-14 06:16:00,C100169,New,P1067,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,36.0,,,
71040,S71038,O71038,2025-08-14 06:19:00,C100169,New,P1067,Travel & Hospitality,purchase,desktop,Marketplace-A,36.0,3.0,108.0,UPI
71041,S71041,,2025-08-14 17:25:00,C102336,Returning,P1001,Electronics,view,tablet,Mobile App,43.05,,,
71042,S71042,,2025-08-14 02:00:00,C102373,Loyal,P1000,Electronics,view,desktop,Mobile App,223.67,,,
71043,S71043,,2025-08-14 18:55:00,C102455,New,P1061,Travel & Hospitality,view,mobile,Mobile App,180.96,,,
71044,S71043,,2025-08-14 18:58:00,C102455,New,P1061,Travel & Hospitality,add_to_cart,desktop,Mobile App,180.96,,,
71045,S71045,,2025-08-14 02:57:00,C100014,Returning,P1019,Fashion,view,tablet,Retail Store,246.9,,,
71046,S71046,,2025-08-14 10:30:00,C100918,Returning,P1041,Beauty & Personal Care,view,desktop,Retail Store,6.41,,,
71047,S71047,,2025-08-14 10:36:00,C103835,New,P1036,Beauty & Personal Care,view,desktop,Website,347.87,,,
71048,S71047,,2025-08-14 10:39:00,C103835,New,P1036,Beauty & Personal Care,add_to_cart,mobile,Website,347.87,,,
71049,S71047,O71047,2025-08-14 10:42:00,C103835,New,P1036,Beauty & Personal Care,purchase,desktop,Website,347.87,1.0,347.87,UPI
71050,S71050,,2025-08-14 13:08:00,C103313,New,P1063,Travel & Hospitality,view,desktop,Retail Store,265.19,,,
71051,S71051,,2025-08-14 00:01:00,C102955,VIP,P1018,Fashion,view,tablet,Retail Store,458.37,,,
71052,S71051,,2025-08-14 00:04:00,C102955,VIP,P1018,Fashion,add_to_cart,mobile,Retail Store,458.37,,,
71053,S71053,,2025-08-14 10:02:00,C102788,New,P1019,Fashion,view,mobile,Retail Store,246.9,,,
71054,S71053,,2025-08-14 10:05:00,C102788,New,P1019,Fashion,add_to_cart,desktop,Retail Store,246.9,,,
71055,S71055,,2025-08-14 04:40:00,C101833,New,P1049,Sports & Outdoors,view,desktop,Marketplace-B,570.88,,,
71056,S71055,,2025-08-14 04:43:00,C101833,New,P1049,Sports & Outdoors,add_to_cart,desktop,Marketplace-B,570.88,,,
71057,S71057,,2025-08-14 19:44:00,C102136,Returning,P1011,Fashion,view,mobile,Marketplace-B,115.36,,,
71058,S71058,,2025-08-14 10:51:00,C102261,Returning,P1047,Sports & Outdoors,view,mobile,Marketplace-A,267.94,,,
71059,S71058,,2025-08-14 10:54:00,C102261,Returning,P1047,Sports & Outdoors,add_to_cart,mobile,Marketplace-A,267.94,,,
71060,S71060,,2025-08-14 14:42:00,C103609,Returning,P1018,Fashion,view,mobile,Retail Store,458.37,,,
71061,S71060,,2025-08-14 14:45:00,C103609,Returning,P1018,Fashion,add_to_cart,tablet,Retail Store,458.37,,,
71062,S71060,O71060,2025-08-14 14:48:00,C103609,Returning,P1018,Fashion,purchase,tablet,Retail Store,458.37,2.0,916.74,UPI
71063,S71063,,2025-08-14 20:35:00,C100838,New,P1029,Home & Kitchen,view,tablet,Mobile App,25.95,,,
71064,S71064,,2025-08-14 16:54:00,C100591,Loyal,P1044,Sports & Outdoors,view,desktop,Marketplace-A,282.16,,,
71065,S71065,,2025-08-14 02:55:00,C102380,New,P1051,Sports & Outdoors,view,tablet,Retail Store,154.43,,,
71066,S71065,,2025-08-14 02:58:00,C102380,New,P1051,Sports & Outdoors,add_to_cart,desktop,Retail Store,154.43,,,
71067,S71065,O71065,2025-08-14 03:01:00,C102380,New,P1051,Sports & Outdoors,purchase,tablet,Retail Store,154.43,1.0,154.43,UPI
71068,S71068,,2025-08-14 04:43:00,C102172,Returning,P1032,Beauty & Personal Care,view,mobile,Marketplace-A,367.21,,,
71069,S71068,,2025-08-14 04:46:00,C102172,Returning,P1032,Beauty & Personal Care,add_to_cart,desktop,Marketplace-A,367.21,,,
71070,S71070,,2025-08-14 08:14:00,C102807,New,P1004,Electronics,view,tablet,Marketplace-A,146.63,,,
71071,S71070,,2025-08-14 08:17:00,C102807,New,P1004,Electronics,add_to_cart,desktop,Marketplace-A,146.63,,,
71072,S71070,O71070,2025-08-14 08:20:00,C102807,New,P1004,Electronics,purchase,desktop,Marketplace-A,146.63,1.0,146.63,Wallet
71073,S71073,,2025-08-14 14:06:00,C102359,Loyal,P1011,Fashion,view,desktop,Marketplace-B,115.36,,,
71074,S71073,,2025-08-14 14:09:00,C102359,Loyal,P1011,Fashion,add_to_cart,tablet,Marketplace-B,115.36,,,
71075,S71075,,2025-08-14 19:50:00,C101764,Loyal,P1055,Sports & Outdoors,view,desktop,Marketplace-B,409.86,,,
71076,S71076,,2025-08-14 13:42:00,C103174,VIP,P1032,Beauty & Personal Care,view,mobile,Marketplace-A,367.21,,,
71077,S71076,,2025-08-14 13:45:00,C103174,VIP,P1032,Beauty & Personal Care,add_to_cart,desktop,Marketplace-A,367.21,,,
71078,S71078,,2025-08-14 16:16:00,C102991,Returning,P1037,Beauty & Personal Care,view,mobile,Mobile App,111.6,,,
71079,S71078,,2025-08-14 16:19:00,C102991,Returning,P1037,Beauty & Personal Care,add_to_cart,desktop,Mobile App,111.6,,,
71080,S71080,,2025-08-14 03:56:00,C100740,VIP,P1008,Electronics,view,desktop,Retail Store,224.73,,,
71081,S71080,,2025-08-14 03:59:00,C100740,VIP,P1008,Electronics,add_to_cart,mobile,Retail Store,224.73,,,
71082,S71082,,2025-08-14 21:37:00,C101251,New,P1068,Travel & Hospitality,view,mobile,Mobile App,41.89,,,
71083,S71082,,2025-08-14 21:40:00,C101251,New,P1068,Travel & Hospitality,add_to_cart,desktop,Mobile App,41.89,,,
71084,S71082,O71082,2025-08-14 21:43:00,C101251,New,P1068,Travel & Hospitality,purchase,tablet,Mobile App,41.89,1.0,41.89,UPI
71085,S71085,,2025-08-14 22:58:00,C102974,New,P1068,Travel & Hospitality,view,desktop,Mobile App,41.89,,,
71086,S71085,,2025-08-14 23:01:00,C102974,New,P1068,Travel & Hospitality,add_to_cart,tablet,Mobile App,41.89,,,
71087,S71087,,2025-08-14 11:43:00,C103122,Loyal,P1007,Electronics,view,tablet,Retail Store,263.04,,,
71088,S71087,,2025-08-14 11:46:00,C103122,Loyal,P1007,Electronics,add_to_cart,desktop,Retail Store,263.04,,,
71089,S71089,,2025-08-14 21:36:00,C100634,Returning,P1032,Beauty & Personal Care,view,mobile,Marketplace-A,367.21,,,
71090,S71090,,2025-08-14 17:45:00,C100879,New,P1051,Sports & Outdoors,view,tablet,Retail Store,154.43,,,
71091,S71091,,2025-08-14 17:46:00,C103551,Loyal,P1025,Home & Kitchen,view,tablet,Marketplace-A,227.04,,,
71092,S71092,,2025-08-17 04:16:00,C103647,Loyal,P1047,Sports & Outdoors,view,desktop,Retail Store,305.17,,,
71093,S71092,,2025-08-17 04:19:00,C103647,Loyal,P1047,Sports & Outdoors,add_to_cart,tablet,Retail Store,305.17,,,
71094,S71094,,2025-08-17 17:41:00,C101681,Loyal,P1021,Home & Kitchen,view,desktop,Mobile App,318.61,,,
71095,S71094,,2025-08-17 17:44:00,C101681,Loyal,P1021,Home & Kitchen,add_to_cart,mobile,Mobile App,318.61,,,
71096,S71096,,2025-08-17 22:20:00,C102543,Returning,P1021,Home & Kitchen,view,mobile,Mobile App,318.61,,,
71097,S71097,,2025-08-17 09:11:00,C101472,New,P1065,Travel & Hospitality,view,mobile,Mobile App,104.71,,,
71098,S71098,,2025-08-17 19:04:00,C101584,New,P1032,Beauty & Personal Care,view,mobile,Marketplace-A,480.64,,,
71099,S71098,,2025-08-17 19:07:00,C101584,New,P1032,Beauty & Personal Care,add_to_cart,mobile,Marketplace-A,480.64,,,
71100,S71098,O71098,2025-08-17 19:10:00,C101584,New,P1032,Beauty & Personal Care,purchase,desktop,Marketplace-A,480.64,2.0,961.28,Net Banking
71101,S71101,,2025-08-17 22:12:00,C100064,New,P1022,Home & Kitchen,view,desktop,Marketplace-A,896.93,,,
71102,S71102,,2025-08-17 12:46:00,C103898,New,P1043,Sports & Outdoors,view,desktop,Mobile App,398.58,,,
71103,S71103,,2025-08-17 01:02:00,C100260,Loyal,P1009,Electronics,view,mobile,Website,344.33,,,
71104,S71103,,2025-08-17 01:05:00,C100260,Loyal,P1009,Electronics,add_to_cart,tablet,Website,344.33,,,
71105,S71103,O71103,2025-08-17 01:08:00,C100260,Loyal,P1009,Electronics,purchase,desktop,Website,344.33,1.0,344.33,COD
71106,S71106,,2025-08-17 02:52:00,C102925,VIP,P1040,Beauty & Personal Care,view,desktop,Retail Store,627.43,,,
71107,S71106,,2025-08-17 02:55:00,C102925,VIP,P1040,Beauty & Personal Care,add_to_cart,desktop,Retail Store,627.43,,,
71108,S71106,O71106,2025-08-17 02:58:00,C102925,VIP,P1040,Beauty & Personal Care,purchase,tablet,Retail Store,627.43,1.0,627.43,UPI
71109,S71109,,2025-08-17 12:41:00,C102320,Loyal,P1026,Home & Kitchen,view,tablet,Marketplace-B,342.96,,,
71110,S71110,,2025-08-17 19:24:00,C103846,Returning,P1056,Travel & Hospitality,view,desktop,Marketplace-A,40.89,,,
71111,S71111,,2025-08-17 20:31:00,C100044,New,P1014,Fashion,view,tablet,Marketplace-B,155.31,,,
71112,S71112,,2025-08-17 22:22:00,C100048,New,P1002,Electronics,view,mobile,Mobile App,28.62,,,
71113,S71112,,2025-08-17 22:25:00,C100048,New,P1002,Electronics,add_to_cart,tablet,Mobile App,28.62,,,
71114,S71114,,2025-08-17 18:04:00,C103528,Returning,P1064,Travel & Hospitality,view,mobile,Website,318.24,,,
71115,S71115,,2025-08-17 04:31:00,C102018,New,P1061,Travel & Hospitality,view,mobile,Marketplace-A,225.63,,,
71116,S71115,,2025-08-17 04:34:00,C102018,New,P1061,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,225.63,,,
71117,S71117,,2025-08-17 18:17:00,C100427,New,P1035,Beauty & Personal Care,view,tablet,Marketplace-B,219.94,,,
71118,S71117,,2025-08-17 18:20:00,C100427,New,P1035,Beauty & Personal Care,add_to_cart,mobile,Marketplace-B,219.94,,,
71119,S71117,O71117,2025-08-17 18:23:00,C100427,New,P1035,Beauty & Personal Care,purchase,tablet,Marketplace-B,219.94,1.0,219.94,Credit Card
71120,S71120,,2025-08-17 05:02:00,C100686,New,P1046,Sports & Outdoors,view,mobile,Mobile App,217.15,,,
71121,S71120,,2025-08-17 05:05:00,C100686,New,P1046,Sports & Outdoors,add_to_cart,tablet,Mobile App,217.15,,,
71122,S71122,,2025-08-17 22:58:00,C100088,New,P1027,Home & Kitchen,view,desktop,Retail Store,124.02,,,
71123,S71123,,2025-08-17 02:29:00,C103926,New,P1040,Beauty & Personal Care,view,tablet,Retail Store,627.43,,,
71124,S71124,,2025-08-17 19:18:00,C101788,Returning,P1045,Sports & Outdoors,view,tablet,Retail Store,408.81,,,
71125,S71124,,2025-08-17 19:21:00,C101788,Returning,P1045,Sports & Outdoors,add_to_cart,mobile,Retail Store,408.81,,,
71126,S71124,O71124,2025-08-17 19:24:00,C101788,Returning,P1045,Sports & Outdoors,purchase,desktop,Retail Store,408.81,1.0,408.81,Wallet
71127,S71127,,2025-08-17 02:44:00,C101232,Loyal,P1065,Travel & Hospitality,view,desktop,Mobile App,104.71,,,
71128,S71128,,2025-08-17 08:58:00,C101061,New,P1029,Home & Kitchen,view,mobile,Mobile App,34.23,,,
71129,S71129,,2025-08-17 10:33:00,C102493,New,P1036,Beauty & Personal Care,view,desktop,Marketplace-B,405.31,,,
71130,S71130,,2025-08-17 14:21:00,C101118,Loyal,P1039,Beauty & Personal Care,view,tablet,Retail Store,450.17,,,
71131,S71131,,2025-08-17 15:03:00,C100404,New,P1052,Sports & Outdoors,view,tablet,Marketplace-A,58.42,,,
71132,S71131,,2025-08-17 15:06:00,C100404,New,P1052,Sports & Outdoors,add_to_cart,tablet,Marketplace-A,58.42,,,
71133,S71131,O71131,2025-08-17 15:09:00,C100404,New,P1052,Sports & Outdoors,purchase,tablet,Marketplace-A,58.42,1.0,58.42,Credit Card
71134,S71134,,2025-08-17 20:19:00,C102140,New,P1036,Beauty & Personal Care,view,mobile,Marketplace-B,405.31,,,
71135,S71135,,2025-08-17 17:53:00,C102679,New,P1030,Home & Kitchen,view,mobile,Marketplace-A,513.46,,,
71136,S71136,,2025-08-17 07:48:00,C101749,Returning,P1001,Electronics,view,mobile,Marketplace-B,38.58,,,
71137,S71137,,2025-08-17 19:44:00,C102020,New,P1042,Beauty & Personal Care,view,tablet,Marketplace-A,566.23,,,
71138,S71138,,2025-08-17 11:47:00,C102162,New,P1036,Beauty & Personal Care,view,desktop,Marketplace-B,405.31,,,
71139,S71139,,2025-08-17 21:29:00,C102256,Loyal,P1018,Fashion,view,mobile,Website,602.33,,,
71140,S71139,,2025-08-17 21:32:00,C102256,Loyal,P1018,Fashion,add_to_cart,mobile,Website,602.33,,,
71141,S71139,O71139,2025-08-17 21:35:00,C102256,Loyal,P1018,Fashion,purchase,mobile,Website,602.33,1.0,602.33,Debit Card
71142,S71142,,2025-08-17 15:03:00,C100022,Loyal,P1068,Travel & Hospitality,view,tablet,Marketplace-A,54.0,,,
71143,S71142,,2025-08-17 15:06:00,C100022,Loyal,P1068,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,54.0,,,
71144,S71142,O71142,2025-08-17 15:09:00,C100022,Loyal,P1068,Travel & Hospitality,purchase,mobile,Marketplace-A,54.0,1.0,54.0,Credit Card
71145,S71145,,2025-08-17 18:35:00,C100328,Returning,P1060,Travel & Hospitality,view,desktop,Marketplace-B,183.51,,,
71146,S71145,,2025-08-17 18:38:00,C100328,Returning,P1060,Travel & Hospitality,add_to_cart,mobile,Marketplace-B,183.51,,,
71147,S71147,,2025-08-17 22:04:00,C100456,New,P1068,Travel & Hospitality,view,desktop,Marketplace-A,54.0,,,
71148,S71147,,2025-08-17 22:07:00,C100456,New,P1068,Travel & Hospitality,add_to_cart,desktop,Marketplace-A,54.0,,,
71149,S71147,O71147,2025-08-17 22:10:00,C100456,New,P1068,Travel & Hospitality,purchase,tablet,Marketplace-A,54.0,1.0,54.0,Net Banking
71150,S71150,,2025-08-17 09:23:00,C103159,Loyal,P1025,Home & Kitchen,view,mobile,Marketplace-A,288.12,,,
71151,S71151,,2025-08-17 13:37:00,C101618,Returning,P1009,Electronics,view,mobile,Website,344.33,,,
71152,S71151,,2025-08-17 13:40:00,C101618,Returning,P1009,Electronics,add_to_cart,tablet,Website,344.33,,,
71153,S71153,,2025-08-17 15:45:00,C101840,New,P1042,Beauty & Personal Care,view,mobile,Marketplace-A,566.23,,,
71154,S71153,,2025-08-17 15:48:00,C101840,New,P1042,Beauty & Personal Care,add_to_cart,mobile,Marketplace-A,566.23,,,
71155,S71155,,2025-08-17 07:42:00,C103930,New,P1040,Beauty & Personal Care,view,tablet,Retail Store,627.43,,,
71156,S71155,,2025-08-17 07:45:00,C103930,New,P1040,Beauty & Personal Care,add_to_cart,tablet,Retail Store,627.43,,,
71157,S71157,,2025-08-17 06:35:00,C102158,Returning,P1010,Fashion,view,desktop,Website,562.62,,,
71158,S71158,,2025-08-17 22:30:00,C101490,Returning,P1059,Travel & Hospitality,view,desktop,Marketplace-B,34.01,,,
71159,S71159,,2025-08-17 11:44:00,C103781,Loyal,P1061,Travel & Hospitality,view,tablet,Marketplace-A,225.63,,,
71160,S71159,,2025-08-17 11:47:00,C103781,Loyal,P1061,Travel & Hospitality,add_to_cart,mobile,Marketplace-A,225.63,,,
71161,S71159,O71159,2025-08-17 11:50:00,C103781,Loyal,P1061,Travel & Hospitality,purchase,desktop,Marketplace-A,225.63,1.0,225.63,UPI
71162,S71162,,2025-08-17 08:36:00,C101266,Returning,P1004,Electronics,view,tablet,Mobile App,153.65,,,
71163,S71163,,2025-08-17 18:22:00,C102833,Loyal,P1013,Fashion,view,tablet,Marketplace-B,86.25,,,
71164,S71163,,2025-08-17 18:25:00,C102833,Loyal,P1013,Fashion,add_to_cart,desktop,Marketplace-B,86.25,,,
71165,S71165,,2025-08-17 15:20:00,C102608,VIP,P1025,Home & Kitchen,view,tablet,Marketplace-A,288.12,,,
71166,S71165,,2025-08-17 15:23:00,C102608,VIP,P1025,Home & Kitchen,add_to_cart,tablet,Marketplace-A,288.12,,,
71167,S71167,,2025-08-17 14:48:00,C100317,New,P1055,Sports & Outdoors,view,mobile,Mobile App,474.37,,,
71168,S71168,,2025-08-17 04:39:00,C102300,Returning,P1067,Travel & Hospitality,view,mobile,Website,42.1,,,
71169,S71169,,2025-08-17 03:41:00,C101838,Returning,P1002,Electronics,view,mobile,Mobile App,28.62,,,
71170,S71170,,2025-08-17 22:12:00,C100707,New,P1038,Beauty & Personal Care,view,desktop,Mobile App,115.75,,,
71171,S71170,,2025-08-17 22:15:00,C100707,New,P1038,Beauty & Personal Care,add_to_cart,mobile,Mobile App,115.75,,,
71172,S71170,O71170,2025-08-17 22:18:00,C100707,New,P1038,Beauty & Personal Care,purchase,desktop,Mobile App,115.75,1.0,115.75,Net Banking
71173,S71173,,2025-08-17 12:07:00,C102891,New,P1009,Electronics,view,mobile,Website,344.33,,,
