Transaction_ID,Product_ID,Product_Category,Price,Discount,Customer_ID,Customer_Age,Customer_Gender,Purchase_Timestamp,Payment_Method,Shipping_Type,Review_Rating,Purchase Probability
T463482,P1209,Home & Kitchen,181.3,54.06,C17037,53,Female,12/25/2024 21:14,Credit Card,Express,5,1
T348627,P1191,Clothing,384.51,14.11,C16610,61,Other,1/29/2024 11:48,Credit Card,Standard,3,0
T760870,P1956,Books,723.91,103.97,C44718,29,Female,2/7/2024 7:30,Debit Card,Standard,5,1
T642869,P9589,Clothing,379.25,66.24,C29876,49,Other,11/10/2024 15:28,PayPal,Express,2,0
T279794,P8936,Books,157.92,36.7,C95864,62,Other,6/13/2024 11:36,PayPal,Express,4,1
T147347,P7509,Home & Kitchen,582.36,20.08,C34600,39,Female,5/11/2024 12:39,Net Banking,Express,4,1
T334713,P8096,Books,574.75,53.67,C55944,39,Female,10/10/2024 19:55,PayPal,Express,1,0
T123455,P8005,Home & Kitchen,884.24,253.51,C23525,69,Female,7/14/2024 16:15,Debit Card,Standard,1,0
T742041,P4832,Books,419.97,68.44,C65200,52,Other,11/13/2024 17:20,PayPal,Standard,5,1
T405274,P6198,Home & Kitchen,634.42,5.04,C95688,25,Male,6/29/2024 7:56,Credit Card,Standard,4,1
T487446,P2191,Books,925.2,212.55,C22275,61,Male,9/23/2024 3:20,PayPal,Express,2,0
T592415,P1013,Home & Kitchen,481.24,0.09,C42483,46,Other,4/30/2024 23:22,Debit Card,Standard,3,0
T437060,P7053,Clothing,31.8,1.52,C55342,52,Female,7/28/2024 21:58,Credit Card,Standard,3,1
T930792,P8052,Clothing,160.52,16.73,C56935,66,Other,2/4/2024 9:31,Net Banking,Express,2,0
T644416,P4070,Clothing,442.49,19.53,C49699,59,Female,8/21/2024 17:42,Debit Card,Express,1,0
T574689,P3793,Home & Kitchen,150.32,17.48,C88431,58,Male,9/25/2024 4:28,PayPal,Standard,4,1
T191305,P1825,Books,226.34,29.25,C49105,35,Male,6/25/2024 17:33,Debit Card,Standard,3,1
T355852,P6135,Electronics,337.91,100.81,C79356,42,Other,10/3/2024 19:07,Debit Card,Standard,5,1
T221865,P6914,Electronics,833.65,119.13,C16937,30,Other,10/23/2024 5:40,Net Banking,Standard,1,0
T281574,P7718,Home & Kitchen,261.22,68.18,C58948,52,Male,1/17/2024 9:23,PayPal,Standard,2,0
T264612,P8356,Home & Kitchen,43.78,2.44,C78080,55,Female,4/22/2024 8:40,PayPal,Express,1,0
T353357,P9726,Books,243.11,26.01,C48694,68,Male,7/8/2024 3:38,Credit Card,Express,2,0
T781840,P6442,Home & Kitchen,885.89,105.3,C76570,42,Other,2/24/2024 17:56,Net Banking,Express,2,0
T154759,P4184,Clothing,698.48,22.26,C16989,18,Female,1/11/2024 21:47,Credit Card,Express,2,0
T727965,P6594,Home & Kitchen,824.61,213.57,C49372,36,Female,11/19/2024 8:19,Debit Card,Express,1,0
T832688,P4220,Clothing,775.21,29.13,C90916,66,Male,12/5/2024 19:48,Net Banking,Express,2,0
T288218,P1511,Electronics,578.95,83.57,C45559,51,Other,4/17/2024 17:35,Net Banking,Standard,1,0
T498173,P5512,Electronics,891.55,65.39,C99371,20,Female,11/17/2024 18:59,Credit Card,Express,2,0
T426434,P8944,Clothing,434.62,107.42,C59818,52,Male,7/26/2024 21:47,Debit Card,Express,4,1
T796855,P7791,Clothing,493.57,59.47,C63639,59,Female,3/12/2024 2:27,Credit Card,Express,2,0
T292513,P3993,Clothing,148.26,0.18,C66521,30,Other,5/26/2024 20:53,PayPal,Express,5,1
T759927,P9811,Home & Kitchen,483.92,3.51,C77921,39,Male,4/12/2024 2:59,PayPal,Standard,2,0
T160837,P3864,Home & Kitchen,531.4,145.57,C69772,66,Male,4/23/2024 22:36,Debit Card,Standard,3,0
T507082,P8915,Clothing,983.63,231.53,C78701,23,Other,5/17/2024 0:30,Credit Card,Standard,1,0
T545771,P4333,Electronics,885.9,80.23,C65825,68,Female,8/26/2024 3:47,Credit Card,Standard,4,0
T236137,P3827,Books,197.73,8.74,C26484,52,Male,6/21/2024 0:23,Net Banking,Express,4,1
T140633,P4113,Home & Kitchen,235.99,6.11,C11075,50,Female,1/9/2024 1:34,Credit Card,Standard,3,1
T716062,P6242,Clothing,62.43,18.42,C31923,18,Male,10/11/2024 10:46,PayPal,Standard,1,1
T668855,P4317,Books,205.37,36.41,C50035,25,Other,3/7/2024 15:20,Credit Card,Standard,1,0
T825125,P5659,Books,482.03,45.01,C23844,32,Other,1/3/2024 16:39,Credit Card,Express,5,1
T360273,P3486,Books,446.81,46.82,C86130,65,Female,2/8/2024 17:55,Credit Card,Standard,4,1
T925795,P4639,Books,979.72,292.63,C85539,60,Male,5/23/2024 5:47,PayPal,Standard,3,0
T382339,P4483,Books,250.17,50.92,C90949,51,Female,3/22/2024 12:14,PayPal,Standard,3,1
T139220,P7327,Books,607.31,50.26,C34779,47,Other,8/25/2024 7:00,PayPal,Express,3,0
T532632,P2272,Electronics,637.31,51.82,C30407,45,Other,7/30/2024 7:37,Net Banking,Standard,2,0
T236897,P9249,Home & Kitchen,720.07,155.38,C64680,55,Female,5/14/2024 22:18,Net Banking,Express,2,0
T232911,P9305,Books,548.99,163.9,C24241,70,Female,8/11/2024 0:13,Credit Card,Express,1,0
T997563,P3841,Clothing,376.96,77.19,C46092,56,Male,4/23/2024 22:52,Net Banking,Standard,3,1
T127272,P3131,Electronics,210.04,10.04,C89957,55,Female,10/5/2024 11:25,PayPal,Express,2,0
T417459,P2371,Clothing,168.86,37.76,C14658,21,Male,4/14/2024 9:06,PayPal,Standard,1,0
T414428,P2761,Electronics,818.93,142.15,C31208,23,Male,6/22/2024 22:06,Credit Card,Express,4,1
T366731,P6186,Electronics,284.75,29.5,C36701,45,Male,5/30/2024 17:03,PayPal,Express,2,0
T602352,P6378,Home & Kitchen,494.49,11.85,C35581,19,Other,1/11/2024 10:00,Net Banking,Standard,3,1
T763506,P1759,Books,731.55,170.38,C19077,41,Male,9/17/2024 5:00,Credit Card,Express,2,0
T947355,P2294,Clothing,642.23,57.24,C38708,59,Female,4/12/2024 15:40,Credit Card,Express,1,0
T815945,P3706,Clothing,406.44,42.09,C37016,50,Other,5/28/2024 10:12,Debit Card,Standard,4,1
T846120,P5395,Books,232.49,67.44,C44924,43,Other,7/6/2024 9:28,Net Banking,Standard,5,1
T458774,P6667,Clothing,196.43,24.72,C48715,34,Other,9/28/2024 11:43,PayPal,Express,3,1
T487446,P2191,Books,925.2,212.55,C22275,61,Male,9/23/2024 3:20,PayPal,Express,2,0
T758452,P5074,Clothing,828.6,8.08,C62975,49,Male,12/11/2024 20:40,PayPal,Express,3,0
T133935,P7000,Home & Kitchen,895.25,196.2,C87046,59,Male,6/20/2024 23:44,Debit Card,Express,5,1
T725006,P4192,Home & Kitchen,985.74,53.68,C44252,57,Male,5/14/2024 14:57,Debit Card,Express,5,0
T279794,P8936,Books,157.92,36.7,C95864,62,Other,6/13/2024 11:36,PayPal,Express,4,1
T872067,P8860,Clothing,269.62,33.3,C11979,33,Male,12/24/2024 9:26,Net Banking,Standard,1,0
T443509,P8055,Electronics,259.92,62.31,C77351,59,Other,11/4/2024 8:38,PayPal,Express,3,1
T913916,P1273,Home & Kitchen,220.73,58.72,C47202,30,Male,5/26/2024 12:11,Net Banking,Standard,3,1
T966149,P1186,Home & Kitchen,690.42,74.98,C16319,27,Other,7/17/2024 6:40,Net Banking,Express,3,0
T540473,P1935,Home & Kitchen,700.08,62.69,C32188,42,Male,10/5/2024 7:01,Net Banking,Standard,1,0
T991668,P9833,Home & Kitchen,115.5,30.67,C25645,41,Other,9/14/2024 19:07,Net Banking,Express,1,0
T310172,P4389,Books,950.3,261.69,C24210,42,Male,4/17/2024 14:13,PayPal,Express,1,0
T360115,P4381,Electronics,950.41,253.21,C94623,19,Female,1/13/2024 16:12,Debit Card,Standard,5,1
T742041,P4832,Books,419.97,68.44,C65200,52,Other,11/13/2024 17:20,PayPal,Standard,5,1
T671332,P5080,Clothing,151.37,41.73,C27191,30,Female,7/14/2024 19:44,Debit Card,Standard,3,1
T362414,P1286,Home & Kitchen,526.95,94.39,C52816,30,Other,1/5/2024 22:51,Net Banking,Standard,5,1
T882114,P6271,Clothing,531.4,36.93,C62869,42,Male,2/6/2024 0:57,Credit Card,Express,2,0
T741866,P4699,Electronics,373.62,95.39,C31497,23,Other,6/30/2024 0:10,Net Banking,Express,5,1
T411517,P9393,Books,560.91,20.87,C42305,28,Other,1/29/2024 8:51,Debit Card,Express,5,1
T760059,P6140,Clothing,763.35,211.69,C36171,55,Female,1/27/2024 11:51,PayPal,Standard,1,0
T728616,P7290,Home & Kitchen,826.58,27.24,C58875,24,Female,10/2/2024 14:28,PayPal,Standard,2,0
T182610,P9498,Electronics,243.64,31.12,C30034,36,Female,4/3/2024 20:54,PayPal,Standard,4,1
T218721,P7718,Electronics,328.86,87.44,C58240,34,Female,1/11/2024 6:15,Debit Card,Standard,2,1
T503191,P1361,Books,471.19,60.05,C89155,34,Male,1/23/2024 20:31,Debit Card,Standard,2,0
T769795,P9523,Clothing,969.71,46.42,C10514,35,Male,2/6/2024 8:10,PayPal,Standard,5,1
T417121,P6673,Home & Kitchen,979.25,283.78,C19825,44,Other,7/29/2024 9:22,Debit Card,Standard,4,1
T156964,P4039,Electronics,876.5,233.82,C39250,67,Other,8/18/2024 10:10,Net Banking,Express,5,1
T667280,P1045,Clothing,409.42,31.27,C31462,57,Female,3/22/2024 7:59,PayPal,Standard,1,0
T774812,P4594,Electronics,538.31,107.25,C92377,64,Female,1/4/2024 12:23,PayPal,Express,5,1
T185808,P1741,Clothing,981.14,82.95,C55452,52,Female,2/23/2024 9:02,Debit Card,Standard,5,0
T333593,P1324,Electronics,381.59,46.83,C70476,43,Female,7/8/2024 13:52,Net Banking,Standard,3,1
T484440,P3594,Electronics,781.09,225.8,C78075,58,Female,6/24/2024 10:39,Credit Card,Express,2,0
T883047,P3134,Books,208.38,15.44,C92180,64,Female,12/9/2024 14:47,PayPal,Standard,4,1
T227369,P4992,Books,214.43,14.79,C78973,22,Female,12/20/2024 10:36,Credit Card,Express,4,1
T628910,P4228,Books,931.4,206.57,C60797,42,Male,4/11/2024 14:58,Net Banking,Standard,4,0
T906932,P9233,Electronics,45.51,1.18,C13498,35,Male,4/3/2024 19:00,Credit Card,Express,3,1
T420110,P1274,Home & Kitchen,615.81,105.88,C43873,60,Male,2/17/2024 3:45,PayPal,Express,3,0
T221857,P6499,Books,277.43,32.36,C78440,27,Other,5/7/2024 14:02,Debit Card,Express,5,1
T788807,P5158,Home & Kitchen,821.3,27.81,C48301,69,Female,10/1/2024 21:50,Net Banking,Express,5,0
T417121,P6673,Home & Kitchen,979.25,283.78,C19825,44,Other,7/29/2024 9:22,Debit Card,Standard,4,1
T999116,P6313,Electronics,931.51,86.7,C74646,22,Male,5/22/2024 9:23,Credit Card,Standard,1,0
T379075,P4669,Home & Kitchen,402.03,84.12,C76021,54,Female,3/14/2024 12:33,PayPal,Standard,2,0
T741866,P4699,Electronics,373.62,95.39,C31497,23,Other,6/30/2024 0:10,Net Banking,Express,5,1
T212200,P4667,Books,829.59,178.95,C11188,36,Female,3/17/2024 22:42,Net Banking,Express,3,0
T844866,P9186,Electronics,693.18,165.9,C38081,19,Other,12/2/2024 13:56,PayPal,Standard,3,1
T421756,P9823,Clothing,809.7,128.07,C71314,54,Female,5/24/2024 21:30,Credit Card,Express,5,1
T268241,P7002,Home & Kitchen,284.32,81.5,C67895,61,Male,2/20/2024 14:44,Net Banking,Express,2,0
T734709,P4398,Books,864.96,81.11,C75311,48,Male,1/17/2024 20:09,Credit Card,Express,3,0
T366362,P8614,Books,557.39,112.86,C50421,25,Other,12/16/2024 13:33,Net Banking,Standard,1,0
T263164,P6603,Electronics,738.14,192.37,C36217,23,Male,4/18/2024 12:54,Credit Card,Express,5,1
T725445,P9397,Clothing,525.53,152.18,C69515,51,Other,5/21/2024 0:08,Debit Card,Standard,3,1
T816044,P1670,Home & Kitchen,509.18,68.87,C98127,26,Female,2/21/2024 0:43,Credit Card,Standard,1,0
T747058,P7794,Electronics,726.81,143.8,C33075,43,Female,12/7/2024 4:35,Net Banking,Standard,5,1
T375075,P4710,Clothing,805.84,43.15,C85670,49,Male,12/13/2024 8:17,Credit Card,Express,5,1
T595412,P8573,Clothing,273.23,22.74,C89301,55,Female,11/9/2024 1:19,Credit Card,Express,1,0
T214602,P7323,Electronics,324,4.61,C66006,63,Male,8/29/2024 23:27,Credit Card,Express,5,1
T119239,P2643,Electronics,755.68,135.06,C89120,54,Female,5/3/2024 21:30,Debit Card,Express,3,0
T510559,P3383,Electronics,95.8,10.1,C56191,43,Other,5/25/2024 1:56,Debit Card,Express,2,1
T741924,P3420,Home & Kitchen,154.75,5.76,C11975,53,Male,3/2/2024 3:10,PayPal,Standard,5,1
T159405,P7481,Books,778.91,79.09,C91993,20,Male,7/23/2024 3:10,Net Banking,Express,5,1
T723879,P6926,Electronics,602.97,119.68,C40456,19,Other,8/27/2024 9:44,Credit Card,Standard,5,1
T349812,P9071,Books,345.54,44.02,C74127,31,Female,10/31/2024 10:42,Credit Card,Express,4,1
T182349,P7017,Clothing,478.83,30.33,C14338,32,Male,2/6/2024 20:39,Credit Card,Express,3,1
T601257,P1849,Clothing,631.35,39.45,C17280,40,Other,8/16/2024 6:54,Credit Card,Express,5,1
T214156,P7130,Electronics,108.17,29,C65445,36,Female,12/11/2024 2:47,Debit Card,Express,3,1
T453651,P5130,Electronics,486.85,79.66,C54113,27,Male,10/19/2024 10:58,Net Banking,Express,2,0
T733689,P3120,Electronics,811.68,226.55,C83938,37,Male,6/7/2024 5:18,Credit Card,Standard,4,1
T514306,P8336,Electronics,172.63,36.64,C26442,49,Other,5/8/2024 11:58,PayPal,Standard,2,0
T121475,P4416,Books,236.91,45.53,C57108,51,Female,1/15/2024 9:06,Net Banking,Standard,1,0
T566743,P8477,Home & Kitchen,451.32,43.15,C31177,48,Male,12/12/2024 2:24,Debit Card,Express,5,1
T787536,P6991,Clothing,938.89,54.09,C76685,52,Other,12/14/2024 23:31,Net Banking,Standard,1,0
T788135,P9137,Home & Kitchen,172.89,37.53,C50315,26,Other,10/27/2024 3:19,Net Banking,Standard,4,1
T755168,P2854,Home & Kitchen,428.31,17.84,C54081,52,Female,7/16/2024 20:54,PayPal,Standard,3,0
T602068,P5945,Electronics,657.01,135.43,C31822,33,Female,6/22/2024 9:20,PayPal,Standard,1,0
T470330,P6043,Books,167.62,16.53,C20516,26,Male,12/13/2024 20:32,PayPal,Express,1,0
T617877,P1409,Electronics,288.19,12.91,C55168,51,Other,10/10/2024 20:59,Debit Card,Express,3,1
T659033,P8465,Electronics,20.44,2.71,C93185,28,Female,8/11/2024 3:30,Net Banking,Express,1,1
T272984,P5891,Books,630.78,49.59,C63276,44,Male,10/23/2024 8:13,Net Banking,Standard,2,0
T908403,P4661,Books,379.32,12.43,C69080,28,Other,2/18/2024 0:28,Credit Card,Standard,5,1
T237680,P6840,Clothing,789.39,235.53,C56844,49,Female,12/10/2024 15:24,Net Banking,Express,4,1
T814817,P7538,Clothing,315.24,17.08,C33937,32,Male,10/24/2024 19:52,Net Banking,Standard,5,1
T430372,P2372,Clothing,114.59,12.33,C39389,31,Other,3/24/2024 23:52,Credit Card,Express,1,0
T457214,P8213,Electronics,496.79,16.45,C61432,18,Male,10/19/2024 7:33,Net Banking,Express,5,1
T916322,P7954,Books,221.87,8.84,C77437,50,Male,11/3/2024 0:23,Debit Card,Standard,3,1
T746959,P4070,Books,75,6.31,C28834,50,Other,6/25/2024 1:22,Credit Card,Express,3,1
T526788,P6483,Electronics,551.51,63.22,C20886,45,Other,3/13/2024 18:48,Credit Card,Express,2,0
T685218,P7267,Clothing,136.28,29.75,C81389,49,Female,7/10/2024 6:16,Credit Card,Express,2,1
T634102,P3580,Electronics,381.46,37.96,C59197,68,Female,9/3/2024 11:37,Credit Card,Standard,5,1
T329790,P7212,Clothing,250.34,14.91,C70843,43,Other,11/17/2024 6:17,Net Banking,Standard,1,0
T771313,P7188,Clothing,41.93,10.94,C97949,64,Female,8/5/2024 5:10,Net Banking,Express,2,0
T218876,P8101,Electronics,849.41,9.98,C14023,42,Female,2/6/2024 21:02,PayPal,Standard,1,0
T659974,P1948,Books,247.38,53.06,C63694,67,Female,3/17/2024 6:23,Debit Card,Express,4,1
T417459,P2371,Clothing,168.86,37.76,C14658,21,Male,4/14/2024 9:06,PayPal,Standard,1,0
T139667,P5372,Electronics,709.02,43.15,C72528,69,Female,9/11/2024 7:18,PayPal,Express,5,1
T168619,P6822,Electronics,50.96,12.36,C14987,46,Other,7/9/2024 21:28,PayPal,Express,5,1
T282094,P9794,Electronics,412.05,104.26,C73893,45,Female,12/10/2024 16:04,Debit Card,Express,4,1
T702539,P9304,Books,585.87,148.86,C36591,29,Other,1/26/2024 5:47,Debit Card,Standard,5,1
T641823,P6217,Home & Kitchen,525.94,76.75,C56910,49,Male,4/27/2024 2:10,Net Banking,Express,2,0
T379449,P1091,Books,737.59,145.91,C84968,54,Male,6/20/2024 10:22,PayPal,Standard,3,0
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T615328,P5577,Home & Kitchen,162.04,36.98,C61760,24,Male,9/14/2024 4:56,Credit Card,Express,4,1
T992414,P7336,Clothing,803.63,93.58,C25926,37,Male,10/28/2024 21:30,Credit Card,Standard,1,0
T909831,P1412,Books,840.93,184.31,C17106,30,Male,12/19/2024 23:15,Credit Card,Express,5,1
T645257,P2841,Books,843.43,199.9,C68113,30,Male,1/21/2024 7:21,Net Banking,Standard,3,0
T527596,P1538,Home & Kitchen,640.26,154.15,C71654,35,Male,7/20/2024 22:58,Debit Card,Standard,4,1
T407400,P8418,Books,637.52,39.06,C98449,61,Male,5/6/2024 23:13,Net Banking,Express,3,0
T713306,P7068,Clothing,739.92,166.03,C41800,22,Other,10/24/2024 12:29,Net Banking,Express,5,1
T975278,P3456,Clothing,948.82,126.39,C91490,27,Female,12/4/2024 21:48,Debit Card,Express,1,0
T139667,P5372,Electronics,709.02,43.15,C72528,69,Female,9/11/2024 7:18,PayPal,Express,5,1
T329275,P3404,Clothing,171.97,15.38,C72125,19,Male,6/18/2024 22:44,Net Banking,Express,5,1
T183534,P6418,Home & Kitchen,929.49,36.73,C83487,48,Male,8/7/2024 14:17,PayPal,Express,1,0
T352042,P1477,Clothing,178.7,52.31,C98145,62,Other,5/18/2024 0:32,PayPal,Express,1,0
T973106,P6458,Electronics,160.15,29.97,C83291,59,Female,9/18/2024 11:44,Net Banking,Express,3,1
T668855,P4317,Books,205.37,36.41,C50035,25,Other,3/7/2024 15:20,Credit Card,Standard,1,0
T309118,P3046,Clothing,392.08,7.76,C56551,35,Female,10/19/2024 8:18,PayPal,Express,4,1
T191617,P5260,Clothing,228.14,66.98,C74990,62,Male,1/31/2024 6:36,Credit Card,Standard,5,1
T671332,P5080,Clothing,151.37,41.73,C27191,30,Female,7/14/2024 19:44,Debit Card,Standard,3,1
T642468,P1081,Books,492.23,133.39,C15929,46,Other,8/17/2024 6:27,Net Banking,Express,1,0
T177496,P8668,Electronics,824.3,18.97,C89435,60,Other,1/11/2024 20:42,PayPal,Express,1,0
T177873,P5003,Books,417.14,56.3,C49455,38,Male,2/20/2024 20:53,PayPal,Standard,2,0
T550337,P9981,Electronics,197.34,22.4,C97849,39,Other,7/22/2024 3:23,Credit Card,Standard,4,1
T126894,P3217,Home & Kitchen,808.34,106.36,C22899,34,Other,12/10/2024 12:20,Net Banking,Standard,4,1
T116652,P4393,Books,911.38,175.46,C71731,47,Male,1/1/2024 11:15,Debit Card,Express,3,0
T877629,P3717,Home & Kitchen,53.72,3.43,C70424,69,Female,1/16/2024 12:13,Debit Card,Express,3,1
T767183,P3463,Home & Kitchen,735.15,196.16,C19964,65,Female,5/5/2024 10:18,Debit Card,Standard,2,0
T721808,P4464,Clothing,219.98,16.34,C18618,55,Male,10/19/2024 22:51,Debit Card,Standard,2,0
T879621,P3598,Books,582.95,36.55,C62675,56,Other,6/28/2024 1:04,PayPal,Express,5,1
T178018,P6018,Electronics,40.61,4.51,C21110,48,Male,12/3/2024 8:15,Net Banking,Express,2,1
T757355,P8197,Books,668.1,88.1,C65823,32,Female,12/11/2024 8:00,Credit Card,Standard,3,0
T555901,P2707,Home & Kitchen,326.6,41.09,C57328,29,Male,3/10/2024 7:36,Credit Card,Standard,5,1
T601073,P1682,Books,165.58,17.62,C90079,41,Male,10/23/2024 23:13,Debit Card,Express,4,1
T107851,P1545,Books,699.19,15.85,C65771,35,Other,11/9/2024 13:22,Credit Card,Standard,2,0
T865416,P8050,Clothing,887.98,8.08,C41870,69,Other,11/30/2024 15:37,Net Banking,Express,4,0
T109136,P3231,Clothing,129.94,3.81,C57266,48,Male,1/17/2024 20:01,Debit Card,Standard,4,1
T179937,P6914,Clothing,923.66,109.3,C98672,26,Female,12/18/2024 13:13,Credit Card,Express,1,0
T426434,P8944,Clothing,434.62,107.42,C59818,52,Male,7/26/2024 21:47,Debit Card,Express,4,1
T682189,P5648,Electronics,489.28,25.91,C29298,45,Male,7/5/2024 7:14,Debit Card,Standard,1,0
T724924,P4357,Books,105.25,29.18,C33340,45,Other,8/12/2024 16:25,Debit Card,Standard,3,1
T347866,P7815,Electronics,856.91,68.37,C46484,29,Male,10/6/2024 0:34,Credit Card,Express,1,0
T306871,P4088,Home & Kitchen,869.98,191.13,C56952,34,Other,7/21/2024 14:19,Debit Card,Express,4,1
T890300,P7407,Clothing,358,4.19,C59810,58,Male,9/22/2024 6:33,Debit Card,Standard,4,1
T179937,P6914,Clothing,923.66,109.3,C98672,26,Female,12/18/2024 13:13,Credit Card,Express,1,0
T641148,P5444,Clothing,928.79,58.97,C65795,56,Male,8/20/2024 7:02,Debit Card,Standard,1,0
T151079,P9673,Electronics,196.94,6.34,C17943,66,Male,4/8/2024 5:06,Debit Card,Express,1,0
T770546,P4952,Home & Kitchen,374.82,111.87,C60929,66,Male,12/17/2024 4:19,Net Banking,Express,5,1
T906717,P3996,Books,946.48,31.89,C17636,64,Female,12/11/2024 9:54,Net Banking,Express,3,0
T463237,P5334,Clothing,622.67,45.37,C45786,38,Male,11/27/2024 15:41,Net Banking,Standard,1,0
T742759,P9309,Electronics,581.67,64.25,C99159,35,Female,10/27/2024 20:01,Debit Card,Express,4,1
T859776,P9052,Home & Kitchen,925.91,246.93,C33031,25,Other,1/18/2024 22:18,Credit Card,Express,2,0
T453733,P4965,Clothing,955.58,50.55,C99384,35,Male,2/6/2024 19:18,Debit Card,Standard,4,0
T633087,P1528,Home & Kitchen,938.94,24.94,C58950,59,Male,10/15/2024 15:51,Credit Card,Standard,5,0
T402764,P5374,Home & Kitchen,746.91,35.5,C21247,54,Other,6/24/2024 21:38,Debit Card,Standard,5,1
T859483,P5965,Clothing,610.98,146.48,C64327,63,Male,6/2/2024 9:34,Credit Card,Express,2,0
T415241,P3750,Clothing,875.21,240.21,C79959,54,Other,10/2/2024 14:03,Credit Card,Standard,3,0
T885149,P7385,Clothing,771.51,220.92,C51966,41,Other,8/9/2024 9:47,Net Banking,Express,5,1
T420524,P8272,Electronics,712.66,164.56,C83467,65,Male,3/8/2024 19:23,Credit Card,Standard,4,0
T272939,P7235,Home & Kitchen,365.2,17.68,C65568,59,Female,10/25/2024 21:44,Debit Card,Standard,4,1
T508508,P2878,Clothing,787.47,210.22,C49208,49,Male,5/17/2024 23:06,PayPal,Standard,3,0
T460908,P3344,Books,532.53,145.58,C27483,67,Female,12/5/2024 22:09,Net Banking,Standard,1,0
T428897,P1425,Books,817.44,170.52,C26543,56,Female,3/24/2024 1:20,Debit Card,Standard,5,1
T835766,P8422,Clothing,827.75,105.73,C73616,63,Male,7/28/2024 21:04,PayPal,Standard,5,1
T755960,P5625,Clothing,619.92,168.05,C94935,49,Other,8/3/2024 20:38,Debit Card,Standard,5,1
T605202,P5501,Home & Kitchen,198.86,21.98,C42621,59,Other,10/1/2024 15:09,Credit Card,Express,4,1
T530590,P1536,Books,492.12,109.07,C17322,32,Male,8/6/2024 0:23,PayPal,Standard,4,1
T811614,P1909,Clothing,538.41,18.69,C84124,29,Other,1/6/2024 19:24,Credit Card,Standard,5,1
T635945,P9181,Home & Kitchen,97.81,21.09,C74224,40,Female,4/25/2024 9:01,Debit Card,Standard,4,1
T421756,P9823,Clothing,809.7,128.07,C71314,54,Female,5/24/2024 21:30,Credit Card,Express,5,1
T899192,P3364,Electronics,13.3,0.86,C77921,59,Female,3/3/2024 6:30,Credit Card,Standard,5,1
T580198,P6542,Electronics,572.72,53.81,C15812,61,Male,12/8/2024 2:25,PayPal,Standard,3,0
T321783,P5388,Books,281.03,66.22,C99502,18,Male,4/24/2024 4:19,Debit Card,Standard,2,1
T391103,P3029,Electronics,272.89,35.9,C66535,28,Male,2/12/2024 17:24,Debit Card,Express,3,1
T173829,P5808,Home & Kitchen,597.56,132.49,C38594,23,Other,3/7/2024 7:58,PayPal,Express,2,0
T246811,P9870,Home & Kitchen,747.15,7.13,C90792,23,Male,12/31/2024 23:17,Debit Card,Express,5,1
T339946,P7782,Clothing,752.7,14.3,C87001,69,Other,6/28/2024 20:38,Net Banking,Standard,5,0
T163131,P8914,Home & Kitchen,242.72,44.33,C68754,48,Female,1/29/2024 0:04,PayPal,Express,2,0
T172407,P3294,Electronics,777.44,95.92,C81992,18,Other,7/16/2024 18:40,Net Banking,Standard,3,0
T258609,P7612,Books,920.36,201.51,C73369,48,Other,10/21/2024 13:51,PayPal,Standard,1,0
T865416,P8050,Clothing,887.98,8.08,C41870,69,Other,11/30/2024 15:37,Net Banking,Express,4,0
T825824,P6896,Electronics,57.27,3.24,C97202,44,Other,5/13/2024 4:06,PayPal,Standard,3,1
T296231,P5092,Home & Kitchen,497.68,105.92,C37288,69,Male,2/26/2024 1:21,Credit Card,Express,2,0
T619559,P2527,Electronics,216.38,4.73,C19567,50,Other,1/30/2024 1:54,Debit Card,Express,4,1
T685218,P7267,Clothing,136.28,29.75,C81389,49,Female,7/10/2024 6:16,Credit Card,Express,2,1
T456675,P2770,Home & Kitchen,310.16,12.77,C67838,61,Female,11/16/2024 20:37,Net Banking,Express,4,1
T349812,P9071,Books,345.54,44.02,C74127,31,Female,10/31/2024 10:42,Credit Card,Express,4,1
T876672,P2439,Home & Kitchen,381.12,44.2,C50952,40,Male,1/30/2024 8:00,PayPal,Standard,5,1
T663015,P9994,Electronics,432.83,38.96,C67904,44,Male,6/14/2024 6:17,Net Banking,Express,5,1
T741924,P3420,Home & Kitchen,154.75,5.76,C11975,53,Male,3/2/2024 3:10,PayPal,Standard,5,1
T759506,P7892,Electronics,603.06,12.25,C13212,40,Female,5/11/2024 10:23,Debit Card,Standard,5,1
T371461,P8920,Electronics,258.96,6.95,C37315,44,Male,3/27/2024 17:24,Net Banking,Express,2,0
T542413,P6931,Home & Kitchen,273.14,73.68,C67736,43,Female,2/7/2024 8:16,PayPal,Standard,3,1
T752449,P2226,Books,178.58,29.33,C57315,60,Male,9/18/2024 4:54,PayPal,Express,4,1
T919081,P9231,Clothing,618.57,153.91,C19592,57,Male,8/31/2024 4:29,PayPal,Express,4,1
T411517,P9393,Books,560.91,20.87,C42305,28,Other,1/29/2024 8:51,Debit Card,Express,5,1
T908851,P2630,Books,313.6,14.37,C10890,34,Male,4/24/2024 1:49,Credit Card,Standard,4,1
T963040,P3353,Books,535.12,115.33,C54716,39,Other,2/4/2024 4:52,Credit Card,Standard,5,1
T354075,P1613,Books,65.07,11.82,C57859,28,Male,1/10/2024 1:26,Debit Card,Express,2,1
