Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Revenue,Inventory Group,Price Difference,Relative Price Difference,Relative Price Difference %,Price Position
2023-10-13,S004,P0018,Furniture,West,104,11,0,114.38,15,Cloudy,1,113.25,Autumn,1,16,2023,10,13,1069.4529999999997,"(-0.001, 123.0]",1.1299999999999955,0.009977924944812321,0.9977924944812321,Similar to Competitor
2023-10-13,S004,P0019,Clothing,West,153,96,107,60.06,15,Cloudy,1,54.26,Autumn,1,131,2023,10,13,4900.896,"(123.0, 183.0]",5.800000000000004,0.10689273866568383,10.689273866568383,More Expensive than Competitor
2023-10-13,S004,P0020,Furniture,West,241,41,0,101.59,15,Cloudy,1,122.17,Autumn,1,50,2023,10,13,3540.4115,"(183.0, 287.0]",-20.58,-0.1684537938937546,-16.84537938937546,Cheaper than Competitor
2023-10-13,S005,P0001,Groceries,North,204,30,0,9.08,10,Snowy,0,8.26,Autumn,1,37,2023,10,13,245.16,"(183.0, 287.0]",0.8200000000000003,0.09927360774818406,9.927360774818405,More Expensive than Competitor
2023-10-13,S005,P0002,Electronics,North,323,28,0,33.52,0,Snowy,0,39.33,Autumn,1,37,2023,10,13,938.5600000000001,"(287.0, 460.0]",-5.809999999999995,-0.1477243834223238,-14.77243834223238,Cheaper than Competitor
2023-10-13,S005,P0003,Toys,North,113,29,50,23.09,10,Snowy,0,21.62,Autumn,1,37,2023,10,13,602.649,"(-0.001, 123.0]",1.4699999999999989,0.06799259944495832,6.799259944495832,More Expensive than Competitor
2023-10-13,S005,P0004,Groceries,North,99,58,62,6.14,15,Snowy,1,5.67,Autumn,1,65,2023,10,13,302.702,"(-0.001, 123.0]",0.46999999999999975,0.08289241622574951,8.289241622574952,More Expensive than Competitor
2023-10-13,S005,P0005,Groceries,North,283,42,0,13.29,10,Snowy,1,15.76,Autumn,1,69,2023,10,13,502.36199999999997,"(183.0, 287.0]",-2.4700000000000006,-0.15672588832487314,-15.672588832487314,Cheaper than Competitor
2023-10-13,S005,P0006,Groceries,North,582,33,0,47.83,5,Snowy,0,55.88,Autumn,1,51,2023,10,13,1499.4705,"(460.0, 2267.0]",-8.050000000000004,-0.14405869720830358,-14.405869720830358,Cheaper than Competitor
2023-10-13,S005,P0007,Groceries,North,204,42,0,73.65,0,Snowy,0,66.09,Autumn,1,53,2023,10,13,3093.3,"(183.0, 287.0]",7.560000000000002,0.11438946890603725,11.438946890603725,More Expensive than Competitor
2023-10-13,S005,P0008,Groceries,North,116,96,86,57.18,5,Snowy,0,61.01,Autumn,1,85,2023,10,13,5214.816,"(-0.001, 123.0]",-3.8299999999999983,-0.06277659400098341,-6.277659400098341,Cheaper than Competitor
2023-10-13,S005,P0009,Groceries,North,246,39,0,72.97,10,Snowy,0,65.54,Autumn,1,38,2023,10,13,2561.247,"(183.0, 287.0]",7.429999999999993,0.11336588342996631,11.336588342996631,More Expensive than Competitor
2023-10-13,S005,P0010,Groceries,North,242,45,0,45.82,10,Snowy,0,49.37,Autumn,1,53,2023,10,13,1855.71,"(183.0, 287.0]",-3.549999999999997,-0.0719060157990682,-7.19060157990682,Cheaper than Competitor
2023-10-13,S005,P0011,Electronics,North,322,28,0,65.59,5,Snowy,0,64.97,Autumn,1,40,2023,10,13,1744.694,"(287.0, 460.0]",0.6200000000000045,0.009542865938125358,0.9542865938125358,Similar to Competitor
2023-10-13,S005,P0012,Furniture,North,550,53,0,114.66,10,Snowy,1,98.73,Autumn,1,57,2023,10,13,5469.282,"(460.0, 2267.0]",15.929999999999993,0.16134913400182307,16.134913400182306,More Expensive than Competitor
2023-10-13,S005,P0013,Groceries,North,212,62,0,69.8,10,Snowy,0,65.19,Autumn,1,95,2023,10,13,3894.8399999999997,"(183.0, 287.0]",4.609999999999999,0.0707163675410339,7.07163675410339,More Expensive than Competitor
2023-10-13,S005,P0014,Furniture,North,312,26,0,129.28,10,Snowy,0,141.61,Autumn,1,37,2023,10,13,3025.152,"(287.0, 460.0]",-12.330000000000013,-0.08707012216651375,-8.707012216651375,Cheaper than Competitor
2023-10-13,S005,P0015,Groceries,North,277,74,224,57.06,0,Snowy,0,54.7,Autumn,1,123,2023,10,13,4222.4400000000005,"(183.0, 287.0]",2.3599999999999994,0.04314442413162704,4.314442413162705,Similar to Competitor
2023-10-13,S005,P0016,Toys,North,178,18,0,23.16,15,Snowy,1,19.86,Autumn,1,17,2023,10,13,354.348,"(123.0, 183.0]",3.3000000000000007,0.16616314199395774,16.616314199395774,More Expensive than Competitor
2023-10-13,S005,P0017,Toys,North,88,14,50,27.96,5,Snowy,0,26.57,Autumn,1,18,2023,10,13,371.868,"(-0.001, 123.0]",1.3900000000000006,0.05231464057207379,5.231464057207378,More Expensive than Competitor
2023-10-13,S005,P0018,Clothing,North,103,103,190,27.33,10,Snowy,1,25.45,Autumn,1,192,2023,10,13,2533.491,"(-0.001, 123.0]",1.879999999999999,0.07387033398821215,7.387033398821215,More Expensive than Competitor
2023-10-13,S005,P0019,Furniture,North,94,33,0,111.71,10,Snowy,1,101.47,Autumn,1,31,2023,10,13,3317.787,"(-0.001, 123.0]",10.239999999999995,0.10091652705233069,10.091652705233068,More Expensive than Competitor
2023-10-13,S005,P0020,Toys,North,104,55,51,20.71,25,Snowy,1,18.82,Autumn,1,49,2023,10,13,854.2874999999999,"(-0.001, 123.0]",1.8900000000000006,0.10042507970244424,10.042507970244424,More Expensive than Competitor
2023-10-14,S001,P0001,Electronics,North,245,25,0,54.3,5,Rainy,0,60.26,Autumn,1,34,2023,10,14,1289.625,"(183.0, 287.0]",-5.960000000000001,-0.09890474610023234,-9.890474610023233,Cheaper than Competitor
2023-10-14,S001,P0002,Clothing,North,200,138,217,80.23,10,Rainy,1,78.33,Autumn,1,184,2023,10,14,9964.566,"(183.0, 287.0]",1.9000000000000057,0.024256351334099396,2.4256351334099397,Similar to Competitor
2023-10-14,S001,P0003,Clothing,North,784,58,0,49.95,0,Rainy,0,56.37,Autumn,1,67,2023,10,14,2897.1000000000004,"(460.0, 2267.0]",-6.419999999999995,-0.11389036721660449,-11.38903672166045,Cheaper than Competitor
2023-10-14,S001,P0004,Electronics,North,171,48,0,96.57,0,Rainy,0,84.39,Autumn,1,50,2023,10,14,4635.36,"(123.0, 183.0]",12.179999999999993,0.1443298969072164,14.432989690721639,More Expensive than Competitor
2023-10-14,S001,P0005,Groceries,North,251,92,641,52.49,25,Rainy,1,57.58,Autumn,1,153,2023,10,14,3621.81,"(183.0, 287.0]",-5.089999999999996,-0.0883987495658214,-8.83987495658214,Cheaper than Competitor
2023-10-14,S001,P0006,Toys,North,163,40,0,25.94,25,Rainy,1,24.68,Autumn,1,35,2023,10,14,778.2,"(123.0, 183.0]",1.2600000000000016,0.05105348460291741,5.105348460291741,More Expensive than Competitor
2023-10-14,S001,P0007,Groceries,North,271,112,0,23.81,10,Rainy,1,25.76,Autumn,1,118,2023,10,14,2400.048,"(183.0, 287.0]",-1.9500000000000028,-0.07569875776397526,-7.569875776397526,Cheaper than Competitor
2023-10-14,S001,P0008,Electronics,North,108,24,0,32.79,10,Rainy,0,36.23,Autumn,1,39,2023,10,14,708.264,"(-0.001, 123.0]",-3.4399999999999977,-0.09494893734474187,-9.494893734474187,Cheaper than Competitor
2023-10-14,S001,P0009,Clothing,North,112,112,136,92.69,10,Rainy,1,83.6,Autumn,1,124,2023,10,14,9343.152,"(-0.001, 123.0]",9.090000000000003,0.10873205741626799,10.873205741626798,More Expensive than Competitor
2023-10-14,S001,P0010,Furniture,North,153,68,0,114.56,10,Rainy,1,100.53,Autumn,1,59,2023,10,14,7011.072,"(123.0, 183.0]",14.030000000000001,0.13956033024967673,13.956033024967674,More Expensive than Competitor
2023-10-14,S001,P0011,Furniture,North,132,21,0,136.24,0,Rainy,0,122.61,Autumn,1,18,2023,10,14,2861.04,"(123.0, 183.0]",13.63000000000001,0.11116548405513424,11.116548405513424,More Expensive than Competitor
2023-10-14,S001,P0012,Groceries,North,229,72,185,65.32,25,Rainy,1,62.14,Autumn,1,98,2023,10,14,3527.2799999999993,"(183.0, 287.0]",3.1799999999999926,0.051174766655938085,5.117476665593808,More Expensive than Competitor
2023-10-14,S001,P0013,Toys,North,103,8,0,22.86,5,Rainy,0,26.09,Autumn,1,12,2023,10,14,173.736,"(-0.001, 123.0]",-3.2300000000000004,-0.12380222307397472,-12.380222307397473,Cheaper than Competitor
2023-10-14,S001,P0014,Groceries,North,425,43,0,58.92,15,Rainy,1,55.84,Autumn,1,69,2023,10,14,2153.526,"(287.0, 460.0]",3.0799999999999983,0.055157593123209135,5.515759312320913,More Expensive than Competitor
2023-10-14,S001,P0015,Toys,North,117,30,0,11.76,10,Rainy,0,10.93,Autumn,1,27,2023,10,14,317.52000000000004,"(-0.001, 123.0]",0.8300000000000001,0.07593778591033852,7.593778591033852,More Expensive than Competitor
2023-10-14,S001,P0016,Groceries,North,160,41,0,32.22,10,Rainy,0,28.25,Autumn,1,61,2023,10,14,1188.9180000000001,"(123.0, 183.0]",3.969999999999999,0.1405309734513274,14.05309734513274,More Expensive than Competitor
2023-10-14,S001,P0017,Toys,North,76,11,0,16.6,5,Rainy,0,15.9,Autumn,1,14,2023,10,14,173.47000000000003,"(-0.001, 123.0]",0.7000000000000011,0.04402515723270447,4.402515723270447,Similar to Competitor
2023-10-14,S001,P0018,Groceries,North,167,126,98,59.29,5,Rainy,0,65.46,Autumn,1,106,2023,10,14,7097.013,"(123.0, 183.0]",-6.169999999999995,-0.09425603421937054,-9.425603421937053,Cheaper than Competitor
2023-10-14,S001,P0019,Furniture,North,87,33,54,91.31,10,Rainy,0,98.16,Autumn,1,46,2023,10,14,2711.907,"(-0.001, 123.0]",-6.849999999999994,-0.06978402607986954,-6.978402607986954,Cheaper than Competitor
2023-10-14,S001,P0020,Furniture,North,802,37,0,100.96,0,Rainy,0,117.59,Autumn,1,32,2023,10,14,3735.52,"(460.0, 2267.0]",-16.63000000000001,-0.14142359044136413,-14.142359044136413,Cheaper than Competitor
2023-10-14,S002,P0001,Groceries,South,409,76,0,82.85,0,Rainy,0,98.04,Autumn,1,105,2023,10,14,6296.599999999999,"(287.0, 460.0]",-15.190000000000012,-0.15493676050591607,-15.493676050591606,Cheaper than Competitor
2023-10-14,S002,P0002,Toys,South,328,33,0,23.33,20,Rainy,1,21.18,Autumn,1,46,2023,10,14,615.912,"(287.0, 460.0]",2.1499999999999986,0.10151085930122751,10.15108593012275,More Expensive than Competitor
2023-10-14,S002,P0003,Groceries,South,670,15,0,59.6,0,Rainy,0,68.75,Autumn,1,18,2023,10,14,894.0,"(460.0, 2267.0]",-9.149999999999999,-0.13309090909090907,-13.309090909090907,Cheaper than Competitor
2023-10-14,S002,P0004,Groceries,South,324,42,0,34.17,10,Rainy,0,32.0,Autumn,1,54,2023,10,14,1291.6260000000002,"(287.0, 460.0]",2.1700000000000017,0.06781250000000005,6.781250000000005,More Expensive than Competitor
2023-10-14,S002,P0005,Electronics,South,205,73,0,67.32,20,Rainy,1,79.27,Autumn,1,68,2023,10,14,3931.488,"(183.0, 287.0]",-11.950000000000003,-0.15075059921786305,-15.075059921786305,Cheaper than Competitor
2023-10-14,S002,P0006,Clothing,South,115,115,137,52.89,25,Rainy,1,63.76,Autumn,1,118,2023,10,14,4561.762500000001,"(-0.001, 123.0]",-10.869999999999997,-0.17048306148055203,-17.048306148055204,Cheaper than Competitor
2023-10-14,S002,P0007,Toys,South,461,30,0,19.63,15,Rainy,1,19.38,Autumn,1,26,2023,10,14,500.56499999999994,"(460.0, 2267.0]",0.25,0.012899896800825594,1.2899896800825594,Similar to Competitor
2023-10-14,S002,P0008,Groceries,South,105,82,107,23.12,10,Rainy,0,24.69,Autumn,1,97,2023,10,14,1706.256,"(-0.001, 123.0]",-1.5700000000000003,-0.06358849736735521,-6.358849736735521,Cheaper than Competitor
2023-10-14,S002,P0009,Groceries,South,201,80,143,49.46,15,Rainy,1,52.71,Autumn,1,78,2023,10,14,3363.28,"(183.0, 287.0]",-3.25,-0.06165812938721305,-6.165812938721305,Cheaper than Competitor
2023-10-14,S002,P0010,Groceries,South,115,76,57,67.56,15,Rainy,1,75.58,Autumn,1,66,2023,10,14,4364.376,"(-0.001, 123.0]",-8.019999999999996,-0.10611272823498274,-10.611272823498275,Cheaper than Competitor
2023-10-14,S002,P0011,Groceries,South,219,54,0,89.29,5,Rainy,0,88.13,Autumn,1,79,2023,10,14,4580.577,"(183.0, 287.0]",1.1600000000000108,0.013162373766027583,1.3162373766027584,Similar to Competitor
2023-10-14,S002,P0012,Electronics,South,323,75,0,53.68,15,Rainy,1,62.67,Autumn,1,70,2023,10,14,3422.1,"(287.0, 460.0]",-8.990000000000002,-0.14344981649912242,-14.344981649912242,Cheaper than Competitor
2023-10-14,S002,P0013,Groceries,South,235,69,0,20.33,0,Rainy,0,22.19,Autumn,1,73,2023,10,14,1402.77,"(183.0, 287.0]",-1.860000000000003,-0.08382154123479058,-8.382154123479058,Cheaper than Competitor
2023-10-14,S002,P0014,Electronics,South,402,95,369,90.93,25,Rainy,1,105.92,Autumn,1,87,2023,10,14,6478.762500000001,"(287.0, 460.0]",-14.989999999999995,-0.14152190332326278,-14.152190332326278,Cheaper than Competitor
2023-10-14,S002,P0015,Clothing,South,509,102,0,74.4,0,Rainy,0,87.38,Autumn,1,121,2023,10,14,7588.8,"(460.0, 2267.0]",-12.97999999999999,-0.14854657816433955,-14.854657816433955,Cheaper than Competitor
2023-10-14,S002,P0016,Clothing,South,89,89,0,78.74,10,Rainy,0,85.71,Autumn,1,92,2023,10,14,6307.074,"(-0.001, 123.0]",-6.969999999999999,-0.08132073270330183,-8.132073270330183,Cheaper than Competitor
2023-10-14,S002,P0017,Toys,South,374,19,0,14.62,10,Rainy,0,16.97,Autumn,1,27,2023,10,14,250.00199999999998,"(287.0, 460.0]",-2.3499999999999996,-0.13847967000589273,-13.847967000589273,Cheaper than Competitor
2023-10-14,S002,P0018,Clothing,South,123,105,105,28.01,10,Rainy,0,32.69,Autumn,1,131,2023,10,14,2646.945,"(-0.001, 123.0]",-4.679999999999996,-0.14316304680330366,-14.316304680330367,Cheaper than Competitor
2023-10-14,S002,P0019,Clothing,South,511,90,0,88.98,10,Rainy,0,85.02,Autumn,1,117,2023,10,14,7207.380000000001,"(460.0, 2267.0]",3.960000000000008,0.04657727593507419,4.65772759350742,Similar to Competitor
2023-10-14,S002,P0020,Furniture,South,242,22,0,115.24,0,Rainy,0,99.14,Autumn,1,31,2023,10,14,2535.2799999999997,"(183.0, 287.0]",16.099999999999994,0.16239661085333865,16.239661085333864,More Expensive than Competitor
2023-10-14,S003,P0001,Toys,East,137,13,0,13.13,0,Rainy,0,12.78,Autumn,1,18,2023,10,14,170.69,"(123.0, 183.0]",0.3500000000000014,0.027386541471048628,2.738654147104863,Similar to Competitor
2023-10-14,S003,P0002,Groceries,East,285,94,292,50.61,15,Rainy,1,43.28,Autumn,1,100,2023,10,14,4043.739,"(183.0, 287.0]",7.329999999999998,0.16936229205175596,16.936229205175596,More Expensive than Competitor
2023-10-14,S003,P0003,Electronics,East,122,67,55,75.01,10,Rainy,0,65.34,Autumn,1,60,2023,10,14,4523.103,"(-0.001, 123.0]",9.670000000000002,0.14799510254055712,14.799510254055711,More Expensive than Competitor
2023-10-14,S003,P0004,Groceries,East,290,76,0,21.92,0,Rainy,0,21.57,Autumn,1,68,2023,10,14,1665.92,"(287.0, 460.0]",0.3500000000000014,0.016226240148354262,1.6226240148354263,Similar to Competitor
2023-10-14,S003,P0005,Toys,East,274,26,0,13.8,25,Rainy,1,13.58,Autumn,1,26,2023,10,14,269.1,"(183.0, 287.0]",0.22000000000000064,0.01620029455081006,1.6200294550810062,Similar to Competitor
2023-10-14,S003,P0006,Toys,East,116,19,0,22.0,25,Rainy,1,25.85,Autumn,1,19,2023,10,14,313.5,"(-0.001, 123.0]",-3.8500000000000014,-0.148936170212766,-14.8936170212766,Cheaper than Competitor
2023-10-14,S003,P0007,Groceries,East,838,36,0,12.77,10,Rainy,1,14.07,Autumn,1,59,2023,10,14,413.748,"(460.0, 2267.0]",-1.3000000000000007,-0.09239516702203274,-9.239516702203273,Cheaper than Competitor
2023-10-14,S003,P0008,Clothing,East,186,62,0,106.0,0,Rainy,0,126.13,Autumn,1,70,2023,10,14,6572.0,"(183.0, 287.0]",-20.129999999999995,-0.15959724094188532,-15.959724094188532,Cheaper than Competitor
2023-10-14,S003,P0009,Groceries,East,52,52,64,41.43,15,Rainy,1,49.86,Autumn,1,67,2023,10,14,1831.2060000000001,"(-0.001, 123.0]",-8.43,-0.1690734055354994,-16.90734055354994,Cheaper than Competitor
2023-10-14,S003,P0010,Groceries,East,165,62,0,31.04,20,Rainy,1,27.15,Autumn,1,80,2023,10,14,1539.584,"(123.0, 183.0]",3.8900000000000006,0.14327808471454884,14.327808471454883,More Expensive than Competitor
2023-10-14,S003,P0011,Electronics,East,208,49,0,96.2,10,Rainy,0,115.99,Autumn,1,54,2023,10,14,4242.42,"(183.0, 287.0]",-19.789999999999992,-0.17061815673764974,-17.061815673764976,Cheaper than Competitor
2023-10-14,S003,P0012,Furniture,East,88,29,0,79.53,10,Rainy,1,84.54,Autumn,1,45,2023,10,14,2075.733,"(-0.001, 123.0]",-5.010000000000005,-0.0592618878637332,-5.92618878637332,Cheaper than Competitor
2023-10-14,S003,P0013,Groceries,East,464,116,378,71.12,10,Rainy,0,68.98,Autumn,1,107,2023,10,14,7424.928,"(460.0, 2267.0]",2.1400000000000006,0.0310234850681357,3.10234850681357,Similar to Competitor
2023-10-14,S003,P0014,Groceries,East,123,73,0,78.59,20,Rainy,1,72.07,Autumn,1,92,2023,10,14,4589.656000000001,"(-0.001, 123.0]",6.52000000000001,0.09046760094352728,9.046760094352727,More Expensive than Competitor
2023-10-14,S003,P0015,Groceries,East,383,58,0,83.46,10,Rainy,0,93.55,Autumn,1,82,2023,10,14,4356.611999999999,"(287.0, 460.0]",-10.090000000000003,-0.10785676109032608,-10.785676109032607,Cheaper than Competitor
2023-10-14,S003,P0016,Electronics,East,225,85,173,94.48,5,Rainy,0,100.82,Autumn,1,93,2023,10,14,7629.26,"(183.0, 287.0]",-6.339999999999989,-0.06288434834358252,-6.2884348343582515,Cheaper than Competitor
2023-10-14,S003,P0017,Furniture,East,232,12,0,91.47,5,Rainy,0,102.54,Autumn,1,16,2023,10,14,1042.7579999999998,"(183.0, 287.0]",-11.070000000000007,-0.10795787009947344,-10.795787009947343,Cheaper than Competitor
2023-10-14,S003,P0018,Furniture,East,361,40,0,127.01,5,Rainy,0,125.39,Autumn,1,59,2023,10,14,4826.38,"(287.0, 460.0]",1.6200000000000045,0.012919690565435876,1.2919690565435875,Similar to Competitor
2023-10-14,S003,P0019,Groceries,East,165,52,0,48.99,0,Rainy,0,53.18,Autumn,1,64,2023,10,14,2547.48,"(123.0, 183.0]",-4.189999999999998,-0.0787890184279804,-7.87890184279804,Cheaper than Competitor
2023-10-14,S003,P0020,Clothing,East,38,38,0,67.63,5,Rainy,0,58.69,Autumn,1,68,2023,10,14,2441.4429999999993,"(-0.001, 123.0]",8.939999999999998,0.15232577951950926,15.232577951950926,More Expensive than Competitor
2023-10-14,S004,P0001,Groceries,West,432,86,0,11.04,10,Sunny,0,12.94,Autumn,1,130,2023,10,14,854.496,"(287.0, 460.0]",-1.9000000000000004,-0.14683153013910358,-14.683153013910358,Cheaper than Competitor
2023-10-14,S004,P0002,Groceries,West,333,130,0,18.89,10,Sunny,1,20.18,Autumn,1,108,2023,10,14,2210.13,"(287.0, 460.0]",-1.2899999999999991,-0.06392467789890977,-6.3924677898909765,Cheaper than Competitor
2023-10-14,S004,P0003,Furniture,West,262,33,0,129.89,0,Sunny,0,124.75,Autumn,1,42,2023,10,14,4286.37,"(183.0, 287.0]",5.139999999999986,0.04120240480961913,4.120240480961913,Similar to Competitor
2023-10-14,S004,P0004,Groceries,West,566,44,0,41.16,10,Sunny,0,44.19,Autumn,1,53,2023,10,14,1629.936,"(460.0, 2267.0]",-3.030000000000001,-0.0685675492192804,-6.85675492192804,Cheaper than Competitor
2023-10-14,S004,P0005,Clothing,West,132,105,124,65.61,25,Sunny,1,61.02,Autumn,1,137,2023,10,14,5166.7875,"(123.0, 183.0]",4.589999999999996,0.07522123893805303,7.522123893805303,More Expensive than Competitor
2023-10-14,S004,P0006,Groceries,West,139,30,0,22.01,25,Sunny,1,26.41,Autumn,1,38,2023,10,14,495.225,"(123.0, 183.0]",-4.399999999999999,-0.16660355925785683,-16.660355925785684,Cheaper than Competitor
2023-10-14,S004,P0007,Groceries,West,785,27,0,17.23,25,Sunny,1,16.61,Autumn,1,25,2023,10,14,348.9075,"(460.0, 2267.0]",0.620000000000001,0.03732691149909699,3.732691149909699,Similar to Competitor
2023-10-14,S004,P0008,Furniture,West,72,39,50,78.32,10,Sunny,0,89.99,Autumn,1,42,2023,10,14,2749.0319999999997,"(-0.001, 123.0]",-11.670000000000002,-0.12968107567507503,-12.968107567507502,Cheaper than Competitor
2023-10-14,S004,P0009,Clothing,West,216,128,0,110.11,15,Sunny,1,95.54,Autumn,1,115,2023,10,14,11979.967999999999,"(183.0, 287.0]",14.569999999999993,0.15250157002302692,15.250157002302691,More Expensive than Competitor
2023-10-14,S004,P0010,Groceries,West,847,77,0,20.92,20,Sunny,1,20.83,Autumn,1,85,2023,10,14,1288.6720000000003,"(460.0, 2267.0]",0.09000000000000341,0.004320691310609861,0.43206913106098616,Similar to Competitor
2023-10-14,S004,P0011,Clothing,West,423,74,382,57.0,10,Sunny,0,65.5,Autumn,1,114,2023,10,14,3796.2000000000003,"(287.0, 460.0]",-8.5,-0.1297709923664122,-12.977099236641221,Cheaper than Competitor
2023-10-14,S004,P0012,Electronics,West,46,46,81,90.45,15,Sunny,1,97.99,Autumn,1,72,2023,10,14,3536.595,"(-0.001, 123.0]",-7.539999999999992,-0.07694662720685777,-7.694662720685777,Cheaper than Competitor
2023-10-14,S004,P0013,Groceries,West,275,69,219,16.55,10,Sunny,0,19.35,Autumn,1,66,2023,10,14,1027.755,"(183.0, 287.0]",-2.8000000000000007,-0.144702842377261,-14.4702842377261,Cheaper than Competitor
2023-10-14,S004,P0014,Furniture,West,223,26,0,140.2,10,Sunny,1,131.86,Autumn,1,42,2023,10,14,3280.68,"(183.0, 287.0]",8.339999999999975,0.06324890034885465,6.324890034885465,More Expensive than Competitor
2023-10-14,S004,P0015,Furniture,West,319,54,0,96.8,5,Sunny,0,83.11,Autumn,1,74,2023,10,14,4965.839999999999,"(287.0, 460.0]",13.689999999999998,0.16472145349536757,16.472145349536756,More Expensive than Competitor
2023-10-14,S004,P0016,Furniture,West,39,39,0,94.3,10,Sunny,0,105.07,Autumn,1,43,2023,10,14,3309.93,"(-0.001, 123.0]",-10.769999999999996,-0.10250309317597789,-10.25030931759779,Cheaper than Competitor
2023-10-14,S004,P0017,Clothing,West,135,81,97,94.98,0,Sunny,0,107.62,Autumn,1,88,2023,10,14,7693.38,"(123.0, 183.0]",-12.64,-0.11745028805054823,-11.745028805054822,Cheaper than Competitor
2023-10-14,S004,P0018,Furniture,West,93,53,50,154.61,0,Sunny,0,152.36,Autumn,1,49,2023,10,14,8194.33,"(-0.001, 123.0]",2.25,0.014767655552638486,1.4767655552638486,Similar to Competitor
2023-10-14,S004,P0019,Clothing,West,164,106,107,54.11,10,Sunny,0,62.39,Autumn,1,96,2023,10,14,5162.094,"(123.0, 183.0]",-8.280000000000001,-0.13271357589357272,-13.271357589357272,Cheaper than Competitor
2023-10-14,S004,P0020,Furniture,West,200,41,0,104.48,10,Sunny,0,115.46,Autumn,1,43,2023,10,14,3855.3120000000004,"(183.0, 287.0]",-10.97999999999999,-0.09509786939199714,-9.509786939199714,Cheaper than Competitor
2023-10-14,S005,P0001,Groceries,North,174,48,0,9.01,10,Rainy,0,10.03,Autumn,1,47,2023,10,14,389.232,"(123.0, 183.0]",-1.0199999999999996,-0.10169491525423725,-10.169491525423725,Cheaper than Competitor
2023-10-14,S005,P0002,Electronics,North,295,63,0,34.25,10,Rainy,1,38.82,Autumn,1,70,2023,10,14,1941.9750000000001,"(287.0, 460.0]",-4.57,-0.11772282328696548,-11.772282328696548,Cheaper than Competitor
2023-10-14,S005,P0003,Toys,North,134,30,0,21.29,10,Rainy,0,25.0,Autumn,1,30,2023,10,14,574.8299999999999,"(123.0, 183.0]",-3.710000000000001,-0.14840000000000003,-14.840000000000003,Cheaper than Competitor
2023-10-14,S005,P0004,Groceries,North,103,33,50,6.49,0,Rainy,0,6.29,Autumn,1,38,2023,10,14,214.17000000000002,"(-0.001, 123.0]",0.20000000000000018,0.031796502384737704,3.1796502384737706,Similar to Competitor
2023-10-14,S005,P0005,Groceries,North,241,39,0,10.35,25,Rainy,1,12.15,Autumn,1,51,2023,10,14,302.73749999999995,"(183.0, 287.0]",-1.8000000000000007,-0.1481481481481482,-14.81481481481482,Cheaper than Competitor
2023-10-14,S005,P0006,Groceries,North,549,120,0,51.64,20,Rainy,1,49.89,Autumn,1,107,2023,10,14,4957.4400000000005,"(460.0, 2267.0]",1.75,0.035077169773501705,3.5077169773501704,Similar to Competitor
2023-10-14,S005,P0007,Groceries,North,162,38,91,57.01,20,Rainy,1,52.4,Autumn,1,45,2023,10,14,1733.1040000000003,"(123.0, 183.0]",4.609999999999999,0.08797709923664121,8.79770992366412,More Expensive than Competitor
2023-10-14,S005,P0008,Groceries,North,106,73,87,56.47,5,Rainy,0,63.91,Autumn,1,82,2023,10,14,3916.194499999999,"(-0.001, 123.0]",-7.439999999999998,-0.11641370677515253,-11.641370677515253,Cheaper than Competitor
2023-10-14,S005,P0009,Groceries,North,207,27,0,56.09,25,Rainy,1,67.39,Autumn,1,31,2023,10,14,1135.8225,"(183.0, 287.0]",-11.299999999999997,-0.16768066478706034,-16.768066478706032,Cheaper than Competitor
2023-10-14,S005,P0010,Groceries,North,197,94,253,51.78,10,Rainy,1,61.55,Autumn,1,87,2023,10,14,4380.588,"(183.0, 287.0]",-9.769999999999996,-0.15873273761169776,-15.873273761169775,Cheaper than Competitor
2023-10-14,S005,P0011,Electronics,North,294,30,0,66.76,5,Rainy,0,63.39,Autumn,1,44,2023,10,14,1902.66,"(287.0, 460.0]",3.3700000000000045,0.05316295945732773,5.316295945732772,More Expensive than Competitor
2023-10-14,S005,P0012,Furniture,North,497,23,0,82.52,25,Rainy,1,87.46,Autumn,1,33,2023,10,14,1423.4699999999998,"(460.0, 2267.0]",-4.939999999999998,-0.05648296364052136,-5.648296364052136,Cheaper than Competitor
2023-10-14,S005,P0013,Groceries,North,150,51,0,69.82,5,Rainy,0,67.54,Autumn,1,79,2023,10,14,3382.7789999999995,"(123.0, 183.0]",2.279999999999987,0.03375777317145376,3.375777317145376,Similar to Competitor
2023-10-14,S005,P0014,Furniture,North,286,25,0,114.01,20,Rainy,1,130.59,Autumn,1,36,2023,10,14,2280.2000000000003,"(183.0, 287.0]",-16.58,-0.12696224825790642,-12.696224825790642,Cheaper than Competitor
2023-10-14,S005,P0015,Groceries,North,203,68,0,45.41,10,Rainy,0,53.26,Autumn,1,100,2023,10,14,2779.0919999999996,"(183.0, 287.0]",-7.850000000000001,-0.14739016147202408,-14.739016147202408,Cheaper than Competitor
2023-10-14,S005,P0016,Toys,North,160,15,0,26.84,0,Rainy,0,31.58,Autumn,1,25,2023,10,14,402.6,"(123.0, 183.0]",-4.739999999999998,-0.15009499683343885,-15.009499683343886,Cheaper than Competitor
