Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,Year,Month,Day,DayOfWeek,Price Difference,Price Ratio,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
2023-09-04,S002,P0006,87,84,90,62.08,5,0,70.86,0,94,2023,9,4,0,-8.780000000000001,0.8760937058989556,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0007,458,96,0,27.82,0,0,30.57,0,88,2023,9,4,0,-2.75,0.910042525351652,False,False,False,True,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0008,142,102,95,24.21,10,0,26.46,0,111,2023,9,4,0,-2.25,0.9149659863945578,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0009,155,84,0,69.35,0,0,66.11,0,115,2023,9,4,0,3.239999999999995,1.0490092270458327,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0010,186,186,184,95.02,25,1,91.3,0,205,2023,9,4,0,3.719999999999999,1.0407447973713033,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0011,711,111,0,93.38,10,0,101.58,0,125,2023,9,4,0,-8.200000000000003,0.9192754479228195,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0012,214,129,0,62.13,20,1,60.5,0,117,2023,9,4,0,1.6300000000000026,1.0269421487603305,True,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0013,393,133,386,21.88,10,0,26.48,0,127,2023,9,4,0,-4.600000000000001,0.8262839879154078,False,False,True,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0014,573,88,0,124.12,10,1,111.31,0,110,2023,9,4,0,12.810000000000002,1.1150839996406432,True,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0015,548,120,0,73.41,0,0,69.6,0,100,2023,9,4,0,3.8100000000000023,1.0547413793103448,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0016,252,136,278,98.97,5,0,92.51,0,130,2023,9,4,0,6.459999999999994,1.0698302886174467,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0017,222,73,0,22.69,0,0,26.94,0,120,2023,9,4,0,-4.25,0.8422420193021529,False,False,False,True,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0018,128,101,91,21.79,20,1,24.95,0,89,2023,9,4,0,-3.16,0.8733466933867735,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0019,57,57,0,86.7,15,1,101.09,0,145,2023,9,4,0,-14.39,0.8576515975863093,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S002,P0020,304,18,0,97.59,10,0,91.73,0,17,2023,9,4,0,5.859999999999999,1.0638831352883462,False,True,False,False,False,True,False,False,False,False,False,False,False
2023-09-04,S003,P0001,287,80,0,17.31,0,0,16.4,0,88,2023,9,4,0,0.9100000000000001,1.0554878048780487,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0002,322,111,257,59.09,0,0,52.05,0,97,2023,9,4,0,7.040000000000006,1.135254562920269,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0003,200,86,154,102.8,5,0,90.54,0,139,2023,9,4,0,12.259999999999991,1.13540976364038,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0004,205,68,0,19.34,15,1,21.74,0,93,2023,9,4,0,-2.3999999999999986,0.8896044158233671,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0005,320,26,0,16.79,10,0,19.0,0,42,2023,9,4,0,-2.210000000000001,0.8836842105263157,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0006,95,95,95,37.94,10,0,42.74,0,117,2023,9,4,0,-4.800000000000004,0.8876930276087973,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0007,934,58,0,14.96,0,0,15.76,0,73,2023,9,4,0,-0.7999999999999989,0.9492385786802031,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0008,116,113,0,126.73,0,0,115.96,0,108,2023,9,4,0,10.77000000000001,1.0928768540876166,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0009,66,66,143,63.75,0,0,75.61,0,151,2023,9,4,0,-11.86,0.8431424414759953,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0010,215,97,0,39.75,10,1,35.03,0,120,2023,9,4,0,4.719999999999999,1.1347416500142735,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0011,466,117,0,141.61,10,0,122.42,0,158,2023,9,4,0,19.190000000000012,1.1567554321189348,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0012,133,133,0,95.24,25,1,103.55,0,154,2023,9,4,0,-8.310000000000002,0.9197489135683244,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0013,997,108,0,70.48,10,0,78.36,0,121,2023,9,4,0,-7.8799999999999955,0.8994384890250128,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0014,240,204,0,91.44,25,1,96.74,0,183,2023,9,4,0,-5.299999999999997,0.9452139756047137,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0015,1322,97,0,101.41,0,0,108.99,0,108,2023,9,4,0,-7.579999999999998,0.9304523350766125,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0016,188,51,0,99.48,0,0,93.49,0,78,2023,9,4,0,5.990000000000009,1.064071023638892,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0017,207,69,0,121.15,5,0,110.2,0,74,2023,9,4,0,10.950000000000003,1.0993647912885662,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0018,318,33,0,99.31,20,1,118.96,0,53,2023,9,4,0,-19.64999999999999,0.8348184263618024,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0019,133,130,158,48.75,25,1,58.69,0,152,2023,9,4,0,-9.939999999999998,0.8306355426818879,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-04,S003,P0020,427,71,372,72.95,5,0,87.9,0,105,2023,9,4,0,-14.950000000000003,0.8299203640500569,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-04,S004,P0001,919,136,0,11.8,10,0,10.26,0,135,2023,9,4,0,1.540000000000001,1.1500974658869396,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0002,298,116,261,22.99,0,0,26.26,0,138,2023,9,4,0,-3.270000000000003,0.8754760091393754,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0003,559,126,0,156.28,0,0,167.64,0,108,2023,9,4,0,-11.359999999999985,0.9322357432593654,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0004,561,172,612,63.76,10,1,71.08,0,194,2023,9,4,0,-7.32,0.8970174451322454,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0005,107,95,117,72.34,5,0,78.41,0,108,2023,9,4,0,-6.069999999999993,0.9225864047953068,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0006,389,85,0,36.56,10,0,31.43,0,115,2023,9,4,0,5.130000000000003,1.1632198536430163,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0007,741,139,0,31.99,0,0,38.39,0,132,2023,9,4,0,-6.400000000000002,0.8332899192498046,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0008,99,64,79,111.32,0,0,104.88,0,95,2023,9,4,0,6.439999999999998,1.0614035087719298,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0009,317,64,276,111.47,5,0,132.79,0,100,2023,9,4,0,-21.319999999999993,0.8394457413961895,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0010,1184,78,0,24.34,10,1,27.28,0,111,2023,9,4,0,-2.9400000000000013,0.8922287390029325,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0011,54,54,0,54.18,0,0,58.89,0,68,2023,9,4,0,-4.710000000000001,0.9200203769740194,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0012,111,100,173,122.73,10,1,148.35,0,150,2023,9,4,0,-25.61999999999999,0.8273003033367038,True,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0013,238,143,0,23.31,10,0,25.58,0,177,2023,9,4,0,-2.2699999999999996,0.9112587959343237,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0014,157,126,0,147.9,25,1,128.16,0,107,2023,9,4,0,19.74000000000001,1.1540262172284645,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0015,265,86,284,116.16,0,0,99.56,0,113,2023,9,4,0,16.599999999999994,1.1667336279630374,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0016,309,63,287,118.1,10,0,116.47,0,90,2023,9,4,0,1.6299999999999955,1.0139950201768695,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0017,109,80,84,93.98,5,0,89.29,0,85,2023,9,4,0,4.689999999999998,1.0525254787770186,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0018,161,48,0,136.67,20,1,119.54,0,76,2023,9,4,0,17.12999999999998,1.1432993140371421,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0019,140,106,97,53.74,15,1,46.13,0,96,2023,9,4,0,7.609999999999999,1.1649685670929981,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S004,P0020,161,75,242,151.37,5,0,132.31,0,118,2023,9,4,0,19.060000000000002,1.1440556269367395,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-04,S005,P0001,335,46,0,10.94,5,0,9.44,0,71,2023,9,4,0,1.5,1.1588983050847457,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0002,679,84,0,40.97,10,0,43.15,0,124,2023,9,4,0,-2.1799999999999997,0.949478563151796,True,False,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0003,147,52,60,25.41,5,0,27.02,0,60,2023,9,4,0,-1.6099999999999994,0.9404145077720207,False,False,False,True,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0004,151,70,101,6.11,25,1,6.7,0,116,2023,9,4,0,-0.5899999999999999,0.9119402985074627,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0005,247,123,0,17.8,0,0,19.87,0,125,2023,9,4,0,-2.0700000000000003,0.8958228485153498,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0006,1004,86,0,59.53,5,0,70.07,0,114,2023,9,4,0,-10.539999999999992,0.8495789924361354,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0007,284,39,0,61.57,10,0,66.49,0,47,2023,9,4,0,-4.919999999999995,0.9260039103624605,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0008,164,66,0,63.01,0,0,75.41,0,99,2023,9,4,0,-12.399999999999999,0.835565574857446,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0009,233,147,0,121.34,5,0,103.85,0,178,2023,9,4,0,17.49000000000001,1.1684159845931632,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0010,141,80,0,46.21,20,1,45.49,0,73,2023,9,4,0,0.7199999999999989,1.015827654429545,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0011,621,86,0,88.86,0,0,77.18,0,110,2023,9,4,0,11.679999999999993,1.1513345426276236,True,False,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0012,247,37,0,116.01,10,1,108.54,0,60,2023,9,4,0,7.469999999999999,1.0688225538971807,False,True,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0013,623,112,0,71.39,5,0,85.91,0,101,2023,9,4,0,-14.519999999999996,0.8309859154929577,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0014,382,157,362,170.25,15,1,205.47,0,133,2023,9,4,0,-35.22,0.8285881150532924,False,True,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0015,216,47,0,47.29,0,0,41.04,0,67,2023,9,4,0,6.25,1.15229044834308,False,False,True,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0016,454,17,0,25.23,5,0,28.88,0,23,2023,9,4,0,-3.6499999999999986,0.8736149584487535,False,False,False,True,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0017,152,68,115,36.64,5,0,41.57,0,102,2023,9,4,0,-4.93,0.8814048592735145,False,False,False,True,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0018,134,121,147,20.21,25,1,21.67,0,166,2023,9,4,0,-1.4600000000000009,0.9326257498846331,False,False,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0019,158,98,0,128.96,15,1,128.08,0,84,2023,9,4,0,0.8799999999999955,1.0068707058088695,False,True,False,False,True,False,False,True,False,False,False,False,False
2023-09-04,S005,P0020,140,18,0,20.78,10,0,23.57,0,19,2023,9,4,0,-2.789999999999999,0.8816291896478575,False,False,False,True,True,False,False,True,False,False,False,False,False
2023-09-05,S001,P0001,55,55,239,70.32,10,1,63.17,0,105,2023,9,5,1,7.1499999999999915,1.1131866392274812,True,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0002,69,69,121,52.17,25,1,57.15,0,115,2023,9,5,1,-4.979999999999997,0.9128608923884515,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0003,774,119,0,61.26,15,1,59.8,0,168,2023,9,5,1,1.4600000000000009,1.0244147157190635,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0004,83,83,381,118.4,10,0,135.72,0,160,2023,9,5,1,-17.319999999999993,0.8723843206601828,True,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0005,672,63,0,56.09,5,0,55.42,0,82,2023,9,5,1,0.6700000000000017,1.0120894983760376,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0006,438,60,0,36.73,5,0,39.12,0,77,2023,9,5,1,-2.3900000000000006,0.9389059304703476,False,False,False,True,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0007,1151,66,0,23.19,5,0,25.79,0,93,2023,9,5,1,-2.599999999999998,0.899185730903451,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0008,66,39,59,38.74,0,0,46.0,0,54,2023,9,5,1,-7.259999999999998,0.8421739130434783,True,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0009,161,102,136,82.23,15,1,88.3,0,121,2023,9,5,1,-6.069999999999993,0.9312570781426954,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0010,285,100,0,111.63,25,1,128.76,0,119,2023,9,5,1,-17.129999999999995,0.8669617893755825,False,True,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0011,474,114,0,149.1,20,1,132.06,0,100,2023,9,5,1,17.039999999999992,1.129032258064516,False,True,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0012,136,136,400,109.14,0,0,103.17,0,174,2023,9,5,1,5.969999999999999,1.0578656586216924,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0013,79,79,117,29.78,25,1,27.25,0,136,2023,9,5,1,2.530000000000001,1.0928440366972478,False,False,False,True,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0014,292,144,0,79.74,5,0,69.66,0,127,2023,9,5,1,10.079999999999998,1.144702842377261,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0015,127,67,87,15.99,0,0,13.91,0,79,2023,9,5,1,2.08,1.1495327102803738,False,False,False,True,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0016,0,0,424,36.17,25,1,40.71,0,172,2023,9,5,1,-4.539999999999999,0.8884794890690249,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0017,74,74,115,21.81,10,0,20.08,0,98,2023,9,5,1,1.7300000000000004,1.0861553784860558,False,False,False,True,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0018,189,130,139,69.12,10,0,64.94,0,159,2023,9,5,1,4.180000000000007,1.0643671080997845,False,False,True,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0019,83,83,77,122.74,0,0,105.04,0,84,2023,9,5,1,17.69999999999999,1.1685072353389183,False,True,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S001,P0020,312,71,291,112.68,10,1,102.01,0,74,2023,9,5,1,10.670000000000002,1.1045975884717185,False,True,False,False,True,False,False,False,False,True,False,False,False
2023-09-05,S002,P0001,593,192,554,86.1,25,1,84.23,0,203,2023,9,5,1,1.8699999999999903,1.0222011159919266,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0002,308,172,265,31.67,20,1,33.46,0,154,2023,9,5,1,-1.7899999999999991,0.9465032875074716,False,False,False,True,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0003,324,180,0,88.91,20,1,105.4,0,211,2023,9,5,1,-16.49000000000001,0.8435483870967742,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0004,291,93,0,39.15,10,0,36.73,0,92,2023,9,5,1,2.4200000000000017,1.0658861965695616,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0005,983,12,0,60.22,10,0,72.69,0,12,2023,9,5,1,-12.469999999999999,0.8284495804099601,True,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0006,93,93,178,73.86,5,0,84.34,0,151,2023,9,5,1,-10.480000000000004,0.8757410481384871,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0007,362,33,0,23.03,5,0,21.77,0,37,2023,9,5,1,1.2600000000000016,1.0578778135048232,False,False,False,True,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0008,135,135,162,35.65,0,0,33.27,0,193,2023,9,5,1,2.3799999999999955,1.0715359182446647,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0009,275,153,308,70.52,10,1,76.78,0,176,2023,9,5,1,-6.260000000000005,0.9184683511331075,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0010,184,148,167,101.79,20,1,99.48,0,207,2023,9,5,1,2.3100000000000023,1.023220747889023,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0011,600,94,0,81.95,10,1,96.21,0,85,2023,9,5,1,-14.259999999999991,0.8517825589855526,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0012,646,69,0,63.52,5,0,73.2,0,87,2023,9,5,1,-9.68,0.8677595628415301,True,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0013,260,175,0,24.81,15,1,24.58,0,174,2023,9,5,1,0.23000000000000043,1.0093572009764036,False,False,True,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0014,485,87,0,109.56,10,0,100.59,0,73,2023,9,5,1,8.969999999999999,1.089173874142559,True,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0015,428,101,449,69.16,0,0,75.46,0,98,2023,9,5,1,-6.299999999999997,0.9165120593692022,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0016,116,116,0,90.26,20,1,108.71,0,177,2023,9,5,1,-18.44999999999999,0.8302824027228407,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0017,541,77,0,20.8,5,0,22.13,0,108,2023,9,5,1,-1.3299999999999983,0.9399005874378672,False,False,False,True,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0018,118,95,100,28.04,10,0,23.99,0,114,2023,9,5,1,4.050000000000001,1.1688203418090872,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0019,628,133,0,89.11,5,0,95.74,0,117,2023,9,5,1,-6.6299999999999955,0.9307499477752246,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S002,P0020,286,79,405,136.15,10,1,155.48,0,121,2023,9,5,1,-19.329999999999984,0.8756753280164652,False,True,False,False,False,True,False,False,False,True,False,False,False
2023-09-05,S003,P0001,207,128,266,15.64,20,1,17.24,0,144,2023,9,5,1,-1.5999999999999979,0.9071925754060326,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0002,211,86,0,44.19,25,1,39.54,0,96,2023,9,5,1,4.649999999999999,1.1176024279210925,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0003,268,93,0,84.57,20,1,72.56,0,132,2023,9,5,1,12.009999999999991,1.1655181918412347,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0004,631,73,0,25.94,0,0,22.28,0,118,2023,9,5,1,3.66,1.1642728904847397,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0005,294,72,0,21.99,0,0,19.25,0,71,2023,9,5,1,2.7399999999999984,1.1423376623376622,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0006,95,76,112,39.89,0,0,44.53,0,100,2023,9,5,1,-4.640000000000001,0.8958005838760387,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0007,876,101,0,16.17,10,0,18.48,0,129,2023,9,5,1,-2.3099999999999987,0.8750000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0008,253,70,0,118.97,0,0,106.07,0,89,2023,9,5,1,12.900000000000006,1.1216177995663241,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0009,143,105,163,53.12,15,1,61.4,0,144,2023,9,5,1,-8.280000000000001,0.8651465798045602,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0010,118,104,155,33.59,25,1,35.97,0,141,2023,9,5,1,-2.3799999999999955,0.9338337503475119,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0011,349,161,283,131.66,20,1,120.23,0,174,2023,9,5,1,11.429999999999993,1.0950677867420777,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0012,294,38,0,86.12,0,0,92.13,0,39,2023,9,5,1,-6.009999999999991,0.9347660913925975,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0013,889,154,0,63.65,25,1,54.4,0,130,2023,9,5,1,9.25,1.1700367647058822,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0014,426,100,504,104.66,10,0,94.81,0,147,2023,9,5,1,9.849999999999994,1.1038919945153465,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0015,1225,142,0,102.64,5,0,116.58,0,129,2023,9,5,1,-13.939999999999998,0.8804254589123349,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0016,447,122,0,83.67,20,1,93.77,0,108,2023,9,5,1,-10.099999999999994,0.8922896448757599,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0017,480,77,380,119.23,10,0,126.7,0,100,2023,9,5,1,-7.469999999999999,0.9410418310970797,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0018,762,58,0,121.43,10,0,137.46,0,75,2023,9,5,1,-16.03,0.8833842572384694,False,True,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0019,161,70,98,59.62,0,0,52.23,0,106,2023,9,5,1,7.390000000000001,1.141489565383879,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-09-05,S003,P0020,356,208,677,75.71,25,1,67.21,0,182,2023,9,5,1,8.5,1.1264692754054457,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-09-05,S004,P0001,783,152,657,12.19,15,1,13.61,0,186,2023,9,5,1,-1.42,0.8956649522409993,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0002,182,136,0,20.23,20,1,22.36,0,172,2023,9,5,1,-2.129999999999999,0.9047406082289804,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0003,433,45,0,100.1,20,1,115.34,0,45,2023,9,5,1,-15.240000000000009,0.8678689093116004,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0004,389,122,0,59.69,10,0,71.64,0,169,2023,9,5,1,-11.950000000000003,0.8331937465103294,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0005,129,86,106,75.38,5,0,74.97,0,105,2023,9,5,1,0.4099999999999966,1.0054688542083499,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0006,304,87,301,37.2,10,0,40.47,0,137,2023,9,5,1,-3.269999999999996,0.9191994069681246,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0007,602,63,0,27.82,0,0,26.54,0,74,2023,9,5,1,1.2800000000000011,1.048229088168802,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0008,114,109,111,112.34,10,0,104.11,0,131,2023,9,5,1,8.230000000000004,1.079051003746038,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0009,253,99,0,111.49,10,1,124.9,0,117,2023,9,5,1,-13.41000000000001,0.8926341072858286,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0010,1106,154,0,24.22,25,1,25.68,0,172,2023,9,5,1,-1.4600000000000009,0.9431464174454829,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0011,669,233,899,75.64,10,1,75.4,0,197,2023,9,5,1,0.23999999999999488,1.0031830238726789,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0012,184,76,0,118.86,5,0,143.43,0,121,2023,9,5,1,-24.570000000000007,0.828696925329429,True,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0013,574,124,0,17.86,15,1,19.74,0,105,2023,9,5,1,-1.879999999999999,0.9047619047619048,False,False,True,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0014,177,110,266,181.18,5,0,209.98,0,113,2023,9,5,1,-28.799999999999983,0.8628440803886085,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0015,179,74,0,118.93,0,0,107.47,0,120,2023,9,5,1,11.460000000000008,1.10663440960268,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0016,246,30,0,89.84,20,1,83.89,0,48,2023,9,5,1,5.950000000000003,1.0709262128978425,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0017,113,102,180,116.64,0,0,133.17,0,154,2023,9,5,1,-16.529999999999987,0.8758729443568372,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0018,113,67,79,151.57,10,0,170.66,0,86,2023,9,5,1,-19.090000000000003,0.8881401617250674,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0019,131,91,85,50.8,10,0,58.94,0,77,2023,9,5,1,-8.14,0.8618934509670851,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S004,P0020,86,31,0,96.58,15,1,106.38,0,37,2023,9,5,1,-9.799999999999997,0.9078774205677759,False,True,False,False,False,False,True,False,False,True,False,False,False
2023-09-05,S005,P0001,289,157,307,12.86,20,1,11.46,0,180,2023,9,5,1,1.3999999999999986,1.1221640488656195,False,False,True,False,True,False,False,False,False,True,False,False,False
